#property,latitude,longitude,name,address,telephoneNumber,referenceObject,note,availableDate,startTime,endTime,availableDateNote
1,,134.01914944,香南アグリーム,高松市香南町岡1270-13,087-879-8741,https://www.agream.net/,,月火木金土日,09:00,16:00,水曜日が祝日の場合は、その日以降の平日が休日となる。また、１２月２９日から１月３日までは休業日となる。
