"#property","areaCode","areaNumber","confidential","confidentialInformation","totalArea","cityCode","cityName","townName","50SquareMetersOrLess","75SquareMetersOrLess","150SquareMetersOrLess","500SquareMetersOrLess","1500SquareMetersOrLess","1500SquareMetersOrMore","unknown","averageArea","number","verificationOfAccounts"
"42","37201026001","3",,,"16944.88","37201","高松市","松島町１丁目","2521.92","4468.81","6119.9","3834.25","0","0","0","74.97734513","226","16944.88"
"43","37201026002","3",,,"34559.07","37201","高松市","松島町２丁目","3917.51","7179.37","9722.26","6455.48","2489.61","4794.84","0","92.6516622","373","34559.07"
"44","37201026003","3",,,"48820.35","37201","高松市","松島町３丁目","9560.73","12841.09","14415.69","9883.38","2119.46","0","0","72.11277696","677","48820.35"
"45","37201027001","3",,,"13252.1","37201","高松市","多賀町１丁目","2737.11","3482.87","3738.36","1756.69","0","1537.07","0","69.38272251","191","13252.1"
"46","37201027002","3",,,"21028.23","37201","高松市","多賀町２丁目","4872.36","5744.74","5998.34","4412.79","0","0","0","66.75628571","315","21028.23"
"47","37201027003","3",,,"23320.94","37201","高松市","多賀町３丁目","5068.98","6240.51","8934.95","3076.5","0","0","0","64.96083565","359","23320.94"
"48","37201028001","3",,,"21598.38","37201","高松市","花園町１丁目","3412.01","3946.7","4929.66","5322.23","2324.49","1663.29","0","89.61983402","241","21598.38"
"49","37201028002","3",,,"12075.18","37201","高松市","花園町２丁目","2691.99","4015.68","3779.4","1588.11","0","0","0","59.48364532","203","12075.18"
"50","37201028003","3",,,"12948.54","37201","高松市","花園町３丁目","2059.91","5474.22","4577.53","318.48","518.4","0","0","64.10168317","202","12948.54"
"51","37201029001","3",,,"9044.08","37201","高松市","観光通１丁目","364.75","1003.06","1728.11","2708.94","3239.22","0","0","150.7346667","60","9044.08"
"52","37201029002","3",,,"11599.35","37201","高松市","観光通２丁目","659.67","635.97","2604.99","5098.19","1063.46","1537.07","0","138.0875","84","11599.35"
"53","372010300","2",,,"15667.62","37201","高松市","田町","2039.55","2368.11","6534.7","3914.08","811.18","0","0","82.89746032","189","15667.62"
"54","372010310","2",,,"5818.2","37201","高松市","東田町","1721.02","1246.67","2036.39","814.12","0","0","0","59.36938776","98","5818.2"
"55","37201032000","3",,,"1028.84","37201","高松市","藤塚町","405.53","461.82","161.49","0","0","0","0","48.99238095","21","1028.84"
"56","37201032001","3",,,"27732.38","37201","高松市","藤塚町１丁目","5840.2","5833.97","8284.35","5374.34","2399.52","0","0","72.97994737","380","27732.38"
"57","37201032002","3",,,"16652.92","37201","高松市","藤塚町２丁目","2743.87","4296.61","5137.69","3224.57","1250.18","0","0","70.56322034","236","16652.92"
"58","37201032003","3",,,"24947.32","37201","高松市","藤塚町３丁目","2737.31","3984.1","7560.87","4573.76","3983.55","2107.73","0","97.07128405","257","24947.32"
"59","37201033001","3",,,"20568.82","37201","高松市","栗林町１丁目","2846.59","3950.15","7224.69","6547.39","0","0","0","76.46401487","269","20568.82"
"60","37201033002","3",,,"25392.71","37201","高松市","栗林町２丁目","4375.43","6403.5","8597.61","2949.76","3066.41","0","0","72.34390313","351","25392.71"
"61","37201033003","3",,,"17785.45","37201","高松市","栗林町３丁目","2228.43","5471.01","7579.81","2506.2","0","0","0","72.00587045","247","17785.45"
"62","37201034001","3",,,"28015.37","37201","高松市","桜町１丁目","2442.31","5271.41","9273","10171.35","857.3","0","0","93.38456667","300","28015.37"
"63","37201034002","3",,,"30050.11","37201","高松市","桜町２丁目","2196.25","5720.07","12705.92","5121.48","4306.39","0","0","97.56529221","308","30050.11"
"64","37201035001","3",,,"22120.32","37201","高松市","楠上町１丁目","4066.75","6100.63","8607.04","2072.96","1272.94","0","0","70.67194888","313","22120.32"
"65","37201035002","3",,,"17765.14","37201","高松市","楠上町２丁目","1870.64","2625.08","2081.44","3192.15","1853.85","6141.98","0","130.6260294","136","17765.14"
"66","37201036001","3",,,"24837.95","37201","高松市","花ノ宮町１丁目","2899.25","5968.62","7532.54","6708.32","1729.22","0","0","85.64810345","290","24837.95"
"67","37201036002","3",,,"33583.74","37201","高松市","花ノ宮町２丁目","3356.24","5494.45","9084.54","4905.79","10742.72","0","0","109.3932899","307","33583.74"
"68","37201036003","3",,,"12990.53","37201","高松市","花ノ宮町３丁目","1394.79","4219.13","4901.59","2475.02","0","0","0","75.08976879","173","12990.53"
"69","37201037001","3",,,"24400.72","37201","高松市","上之町１丁目","1290.32","4303.18","11875.98","6150.31","780.93","0","0","95.3153125","256","24400.72"
"70","37201037002","3",,,"30693.61","37201","高松市","上之町２丁目","4301.13","11158.59","11716.54","2580.87","936.48","0","0","68.05678492","451","30693.61"
"71","37201037003","3",,,"0","37201","高松市","上之町３丁目","0","0","0","0","0","0","0","0","0","0"
"72","372010380","2",,,"668.74","37201","高松市","旅籠町","166.65","114.09","201.57","186.43","0","0","0","60.79454545","11","668.74"
"73","372010390","2",,,"10938.47","37201","高松市","中新町","1021.35","1478.68","1912.25","4873.71","1652.48","0","0","110.489596","99","10938.47"
"74","372010400","2",,,"29911.3","37201","高松市","天神前","1799.62","3347.14","4842.34","6674.26","1467.28","11780.66","0","155.7880208","192","29911.3"
"75","372010410","2",,,"26122.67","37201","高松市","中央町","3992.61","5201.95","8457.69","5219.96","3250.46","0","0","83.72650641","312","26122.67"
"76","372010420","2",,,"34926.71","37201","高松市","中野町","7050.76","9241.08","12672.05","4343.22","1619.6","0","0","67.55649903","517","34926.71"
"77","372010430","2",,,"16791.34","37201","高松市","亀岡町","4186.11","5717.51","5497.68","1390.04","0","0","0","59.54375887","282","16791.34"
"78","37201044001","3",,,"17740.75","37201","高松市","番町１丁目","880.87","671.26","4446.44","3644.5","6563.32","1534.36","0","167.365566","106","17740.75"
"79","37201044002","3",,,"22618.72","37201","高松市","番町２丁目","1566.24","2700.28","5521.5","9380.05","3450.65","0","0","119.6757672","189","22618.72"
"80","37201044003","3",,,"21056.48","37201","高松市","番町３丁目","2216.05","3693.19","7437.2","5327.42","2382.62","0","0","90.76068966","232","21056.48"
"81","37201044004","3",,,"23115.52","37201","高松市","番町４丁目","2111.73","2898","6484.5","6175.67","0","5445.62","0","114.4332673","202","23115.52"
"82","37201044005","3",,,"11619.7","37201","高松市","番町５丁目","893.84","2848.11","4543.24","2473.59","860.92","0","0","86.07185185","135","11619.7"
"83","372010450","2",,,"6725.38","37201","高松市","紫雲町","1183.59","2015.64","2967.37","558.78","0","0","0","65.93509804","102","6725.38"
"84","372010460","2",,,"46428.76","37201","高松市","新北町","3476.12","10985.67","16469.41","8932.17","4127.08","2438.31","0","95.53242798","486","46428.76"
"85","37201047001","3",,,"57465.94","37201","高松市","宮脇町１丁目","8939.03","17384.28","25666.68","5475.95","0","0","0","67.92664303","846","57465.94"
