#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
40,37201025002,3,,,54038.51,37201,高松市,松福町２丁,921.32,3185.92,13047.02,20893.99,13869.49,2120.77,0,,174.3177742
41,37201026000,3,,,7846.75,37201,高松市,松島町,117.32,515.19,2290.98,2808.42,596.53,1518.31,0,,150.8990385
42,37201026001,3,,,45920.36,37201,高松市,松島町１丁,864.68,1340.72,9978.03,17295.15,11498.78,4943,0,,203.1874336
43,37201026002,3,,,99035.68,37201,高松市,松島町２丁,1129.89,3479.62,17448.48,24858.35,13492.48,7020.27,31606.59,,265.5112064
44,37201026003,3,,,92782.76,37201,高松市,松島町３丁,2935.55,9236.76,31890.27,30793.33,11819.68,6107.17,0,,137.0498671
45,37201027001,3,,,32209.17,37201,高松市,多賀町１丁,785.24,2148.16,8317.2,11369.61,4226.97,0,5361.99,,168.6343979
46,37201027002,3,,,55599.6,37201,高松市,多賀町２丁,1345.17,3601.25,11917.85,22247.23,7887.2,5110.9,3490,,176.5066667
47,37201027003,3,,,48223.71,37201,高松市,多賀町３丁,1416.38,4637.04,16194.73,20777.43,3398.24,1799.89,0,,134.327883
48,37201028001,3,,,58173.92,37201,高松市,花園町１丁,1371.85,2729.65,9183.15,15370.24,8670.31,13707.86,7140.86,,241.3855602
49,37201028002,3,,,25057.62,37201,高松市,花園町２丁,949.5,1227.6,11364.37,8675.89,2840.26,0,0,,123.4365517
50,37201028003,3,,,29470.84,37201,高松市,花園町３丁,780.42,1868.02,12114.8,9134.77,0,5572.83,0,,145.8952475
51,37201029001,3,,,44392.09,37201,高松市,観光通１丁,231.39,381.89,1238.99,4815.51,11243.56,1628.77,24851.98,,739.8681667
52,37201029002,3,,,39202.43,37201,高松市,観光通２丁,207.85,398.2,3339.69,5962.46,14976.98,0,14317.25,,466.6955952
53,372010300,2,,,52962.8,37201,高松市,田町,828,1422.4,5867.88,17160.21,14652.71,7845.55,5186.05,,280.226455
54,372010310,2,,,16549.11,37201,高松市,東田町,733.23,989.22,4148.49,4105.53,6572.64,0,0,,168.8684694
55,37201032000,3,,,2838.18,37201,高松市,藤塚町,139.03,258.23,1086.77,1354.15,0,0,0,,135.1514286
56,37201032001,3,,,85120.12,37201,高松市,藤塚町１丁,2083.86,3552.62,16187.73,24630.78,14462.11,8814.45,15388.57,,224.0003158
57,37201032002,3,,,57493.33,37201,高松市,藤塚町２丁,748.87,2940.61,8457.6,16992.73,7556.98,9175.05,11621.49,,243.6158051
58,37201032003,3,,,59450,37201,高松市,藤塚町３丁,938.27,2161.3,9811.1,17536,20460.51,8542.82,0,,231.3229572
59,37201033001,3,,,77972.65,37201,高松市,栗林町１丁,895.02,1768.24,9220.16,25672.2,9161.7,11637.98,19617.35,,289.8611524
