#property,prefCode,regionCode,prefName,cityName,surveyDate,regionName,totalPopulation,male,woman,man1,woman1,man2,woman2,man3,woman3,man4,woman4,man5,woman5,man6,woman6,man7,woman7,man8,woman8,man9,woman9,man10,woman10,man11,woman11,man12,woman12,man13,woman13,man14,woman14,man15,woman15,man16,woman16,man17,woman17,man18,woman18,numberOfHouseholds,note,location
18,37201,,香川県,高松市,5/1/2019,片原町,314,144,170,5,3,6,4,2,4,3,4,4,5,4,6,7,7,7,7,10,14,12,10,13,12,11,14,15,14,8,8,12,18,13,7,2,11,10,22,181,,"34.345681,134.053043"
19,37201,,香川県,高松市,5/1/2019,鶴屋町,283,131,152,1,6,1,5,0,3,4,6,3,8,7,1,9,5,12,3,6,12,9,7,7,9,8,8,12,13,17,11,13,12,9,11,5,11,8,21,171,,"34.346738,134.055123"
20,37201,,香川県,高松市,5/1/2019,本町,459,232,227,4,1,1,1,2,1,4,4,22,24,26,20,13,18,11,9,16,8,13,15,20,14,20,13,21,17,16,10,9,22,15,16,9,15,10,19,325,,"34.348509,134.054779"
21,37201,,香川県,高松市,5/1/2019,北浜町,411,200,211,4,2,7,3,9,10,7,4,4,5,10,6,13,10,11,11,13,13,15,16,22,14,25,19,19,20,7,20,9,12,13,8,5,14,7,24,240,,"34.350584,134.055577"
22,37201,,香川県,高松市,5/1/2019,朝日町１丁目,13,9,4,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,,"34.349551,134.062394"
23,37201,,香川県,高松市,5/1/2019,朝日町２丁目,340,170,170,4,7,2,6,8,7,7,7,14,6,23,3,19,4,12,9,11,6,5,9,5,10,8,9,3,7,12,9,12,13,8,25,10,6,7,27,198,,"34.349476,134.065023"
24,37201,,香川県,高松市,5/1/2019,朝日町３丁目,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,1,0,1,0,8,,"34.349433,134.067854"
25,37201,,香川県,高松市,5/1/2019,朝日町４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.355141,134.063999"
26,37201,,香川県,高松市,5/1/2019,朝日町５丁目,34,33,1,0,0,0,0,0,0,1,0,5,1,16,0,8,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,"34.350713,134.074847"
27,37201,,香川県,高松市,5/1/2019,朝日町６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.358639,134.077278"
28,37201,,香川県,高松市,5/1/2019,東浜町１丁目,77,37,40,0,1,1,0,0,0,1,0,2,4,2,3,2,2,1,1,1,1,4,0,2,5,3,4,3,0,1,4,2,3,5,5,2,3,5,4,54,,"34.345672,134.057062"
29,37201,,香川県,高松市,5/1/2019,城東町１丁目,174,82,92,0,1,1,4,1,2,2,2,3,5,8,4,6,3,3,5,4,4,6,6,5,4,4,6,8,5,8,10,6,8,9,7,5,7,3,9,114,,"34.34741472,134.05595611"
30,37201,,香川県,高松市,5/1/2019,城東町２丁目,122,71,51,0,0,1,3,1,1,2,0,2,0,3,0,3,0,4,0,0,5,8,6,9,3,3,0,6,4,5,2,8,2,6,6,2,10,8,9,84,,"34.349670,134.058749"
31,37201,,香川県,高松市,5/1/2019,朝日新町,6,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,,"34.360121,134.067116"
32,37201,,香川県,高松市,5/1/2019,通町,76,30,46,0,0,0,2,1,1,0,0,4,1,0,0,1,0,0,2,3,4,1,2,2,2,2,4,3,0,1,3,5,7,2,2,3,5,2,11,42,,"34.345184,134.055567"
33,37201,,香川県,高松市,5/1/2019,井口町,190,94,96,4,2,2,1,0,1,5,1,9,3,7,4,5,2,3,8,7,8,14,5,8,10,4,1,7,7,6,7,5,12,3,7,4,5,1,12,132,,"34.345031,134.057334"
34,37201,,香川県,高松市,5/1/2019,末広町,397,189,208,9,0,11,10,5,8,8,3,5,8,10,9,11,10,17,16,16,19,13,13,7,15,15,12,15,15,8,13,17,15,7,12,6,8,9,22,227,,"34.344064,134.057235"
35,37201,,香川県,高松市,5/1/2019,福岡町１丁目,388,191,197,8,4,9,11,5,13,6,9,5,7,3,3,9,6,10,10,18,18,20,17,14,15,5,10,20,15,16,19,22,16,13,7,3,10,5,7,202,,"34.346039,134.061190"
36,37201,,香川県,高松市,5/1/2019,福岡町２丁目,1053,505,548,10,10,17,16,16,21,24,17,45,30,28,20,25,29,29,20,25,29,48,31,35,45,36,43,39,33,24,42,41,41,22,31,23,34,18,56,613,,"34.345368,134.066160"
37,37201,,香川県,高松市,5/1/2019,福岡町３丁目,963,473,490,14,14,14,12,11,18,10,14,27,26,31,24,21,24,30,22,28,26,35,33,46,35,27,29,29,32,44,39,35,37,28,31,24,27,19,47,541,,"34.344806,134.072319"
38,37201,,香川県,高松市,5/1/2019,福岡町４丁目,1032,474,558,24,14,18,19,16,16,21,32,36,35,22,29,24,22,27,25,37,27,32,48,25,23,23,24,37,37,37,32,26,42,25,33,14,33,30,67,591,,"34.341421,134.070862"
39,37201,,香川県,高松市,5/1/2019,松福町１丁目,802,384,418,12,12,8,11,17,20,16,16,18,18,18,14,17,20,22,22,25,25,33,27,25,28,28,26,21,25,35,24,30,37,19,30,18,24,22,39,443,,"34.343128,134.060694"
40,37201,,香川県,高松市,5/1/2019,松福町２丁目,873,470,403,12,16,16,18,23,17,30,16,24,17,25,13,18,24,31,21,39,26,45,36,37,32,33,20,29,18,36,24,20,24,14,23,18,20,20,38,500,,"34.34023306,134.06504944"
41,37201,,香川県,高松市,5/1/2019,松島町,197,76,121,1,1,2,0,3,4,0,1,1,2,3,4,3,3,3,2,3,2,7,7,3,6,3,5,4,11,9,13,11,18,10,11,7,13,3,18,127,,"34.333470,134.068614"
42,37201,,香川県,高松市,5/1/2019,松島町１丁目,461,230,231,5,4,11,5,8,8,8,12,14,12,10,10,11,6,9,14,18,15,18,12,13,20,22,14,16,20,15,15,18,18,13,15,12,11,9,20,255,,"34.339806,134.060189"
43,37201,,香川県,高松市,5/1/2019,松島町２丁目,943,451,492,14,13,23,12,26,28,21,21,29,25,32,29,26,23,33,22,27,38,37,41,29,34,25,33,29,31,22,32,31,29,15,24,21,21,11,36,513,,"34.338820,134.064936"
44,37201,,香川県,高松市,5/1/2019,松島町３丁目,1372,652,720,28,26,28,34,29,27,24,13,15,26,32,30,53,39,45,41,52,45,53,45,38,36,50,58,35,40,50,47,39,44,23,49,25,59,33,61,686,,"34.069518,134.069518"
45,37201,,香川県,高松市,5/1/2019,多賀町１丁目,251,112,139,1,3,1,1,1,0,5,1,8,11,6,2,8,10,4,8,6,5,9,2,4,12,5,7,14,12,13,8,7,10,10,13,4,14,6,20,141,,"34.336773,134.057996"
46,37201,,香川県,高松市,5/1/2019,多賀町２丁目,688,346,342,21,12,12,8,18,14,15,10,18,12,15,14,26,34,16,16,26,30,28,35,29,24,29,17,20,16,28,16,14,16,8,22,11,16,12,30,350,,"34.336662,134.060073"
47,37201,,香川県,高松市,5/1/2019,多賀町３丁目,810,385,425,10,6,16,11,16,21,10,21,20,14,18,12,24,20,15,22,27,25,34,29,23,18,35,39,28,26,31,28,23,33,21,24,16,32,18,44,431,,"34.336576,134.063243"
48,37201,,香川県,高松市,5/1/2019,花園町１丁目,642,304,338,10,8,10,8,9,10,12,11,20,14,19,16,15,17,10,17,21,18,26,28,19,18,29,17,24,16,17,29,19,27,15,17,11,23,18,44,379,,"34.334696,134.057838"
49,37201,,香川県,高松市,5/1/2019,花園町２丁目,364,178,186,3,5,2,10,17,9,16,10,10,4,15,2,7,4,13,6,11,14,11,12,14,15,10,9,12,9,8,18,10,13,12,18,5,9,2,19,197,,"34.333573,134.057331"
50,37201,,香川県,高松市,5/1/2019,花園町３丁目,570,250,320,8,15,12,21,14,15,12,16,15,7,21,11,14,15,9,22,27,22,17,20,11,18,18,19,20,24,9,15,13,18,8,16,12,24,10,22,278,,"34.332627,134.056915"
51,37201,,香川県,高松市,5/1/2019,観光通１丁目,214,110,104,7,7,1,0,0,0,0,1,3,5,12,7,8,8,15,12,6,7,10,10,11,8,10,7,6,7,6,3,8,7,3,1,0,2,4,12,135,,"34.336699,134.051633"
52,37201,,香川県,高松市,5/1/2019,観光通２丁目,110,60,50,1,1,3,2,1,0,0,2,2,3,3,5,5,2,5,1,6,5,5,1,5,5,4,4,6,4,1,2,5,3,4,5,1,2,3,3,73,,"34.33607972,134.05686194"
53,37201,,香川県,高松市,5/1/2019,田町,328,147,181,0,2,0,1,1,3,5,6,7,13,9,4,5,8,6,8,9,7,17,13,11,12,10,10,12,11,16,18,12,16,12,10,7,14,8,25,210,,"34.337159,134.048833"
54,37201,,香川県,高松市,5/1/2019,東田町,178,87,91,0,1,0,0,0,0,2,0,10,1,9,2,4,4,4,3,3,2,5,3,4,4,4,9,9,8,8,8,10,11,5,8,2,7,8,20,116,,"34.335767,134.049814"
55,37201,,香川県,高松市,5/1/2019,藤塚町,35,12,23,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,1,2,3,1,0,1,0,2,1,1,1,1,1,3,3,1,0,2,1,4,18,,"34.335085,134.050291"
56,37201,,香川県,高松市,5/1/2019,藤塚町１丁目,871,398,473,15,10,20,9,16,12,14,15,17,16,16,28,21,21,20,27,23,32,39,33,31,37,27,34,24,33,37,32,39,34,13,27,10,25,16,48,527,,"34.333899,134.048021"
57,37201,,香川県,高松市,5/1/2019,藤塚町２丁目,1063,474,589,9,15,23,37,26,24,17,25,28,27,16,17,15,21,20,39,42,43,49,41,34,38,34,27,32,30,39,30,33,55,35,52,13,27,9,41,623,,"34.333809,134.050570"
58,37201,,香川県,高松市,5/1/2019,藤塚町３丁目,546,267,279,11,5,7,9,9,8,4,5,14,15,16,11,21,12,16,14,21,12,11,19,15,18,20,22,18,5,19,26,19,19,14,15,8,31,24,33,310,,"34.334006,134.053063"
59,37201,,香川県,高松市,5/1/2019,栗林町１丁目,1137,520,617,16,13,25,24,29,27,51,44,27,27,17,13,18,26,24,25,27,56,50,70,52,48,53,37,30,35,27,32,31,44,19,29,7,28,17,39,558,,"34.329256,134.046228"
60,37201,,香川県,高松市,5/1/2019,栗林町２丁目,1324,618,706,23,15,27,31,42,41,36,28,25,37,25,25,18,27,51,45,45,53,57,71,41,57,46,34,36,36,50,55,37,36,22,28,19,39,18,48,679,,"34.330885,134.049506"
61,37201,,香川県,高松市,5/1/2019,栗林町３丁目,667,316,351,6,8,14,6,15,12,14,15,22,17,25,11,11,11,17,17,24,28,20,16,28,30,15,26,28,27,13,23,23,32,21,21,10,27,10,24,344,,"34.32881028,134.04804333"
62,37201,,香川県,高松市,5/1/2019,桜町１丁目,2108,990,1118,51,46,61,60,70,66,73,70,41,54,26,35,41,46,54,66,90,100,97,119,75,86,64,65,67,73,61,58,50,48,28,43,18,32,23,51,904,,"34.330565,134.052794"
63,37201,,香川県,高松市,5/1/2019,桜町２丁目,1505,721,784,32,28,62,62,58,60,56,49,36,29,28,37,33,40,48,41,67,79,69,83,44,67,55,59,50,37,24,30,22,26,11,19,13,16,13,22,575,,"34.326819,134.053219"
64,37201,,香川県,高松市,5/1/2019,楠上町１丁目,1098,531,567,31,27,47,30,18,25,24,30,20,20,19,20,29,30,38,45,38,35,43,40,40,39,37,50,39,35,38,36,19,25,16,27,19,26,16,27,475,,"34.331241,134.057056"
65,37201,,香川県,高松市,5/1/2019,楠上町２丁目,1167,567,600,31,24,52,64,41,59,38,43,31,26,21,23,31,19,36,46,61,82,86,79,45,40,36,26,22,20,13,14,8,11,2,5,3,12,10,7,454,,"34.329389,134.056040"
66,37201,,香川県,高松市,5/1/2019,花ノ宮町１丁目,721,349,372,17,13,15,11,23,23,18,22,17,9,15,20,26,18,21,24,31,31,37,31,32,28,19,25,23,22,14,24,10,17,12,15,8,15,11,24,355,,"34.326569,134.048473"
67,37201,,香川県,高松市,5/1/2019,花ノ宮町２丁目,843,415,428,29,17,20,19,18,17,18,18,25,23,23,21,32,36,28,22,34,32,36,32,26,31,30,23,21,23,23,28,21,29,14,22,13,13,4,22,393,,"34.324017,134.048590"
68,37201,,香川県,高松市,5/1/2019,花ノ宮町３丁目,396,177,219,6,5,6,10,6,12,5,15,7,6,8,11,7,5,11,16,11,16,21,20,10,15,22,7,13,17,14,14,9,10,10,16,2,8,9,16,192,,"34.324465,134.046077"
69,37201,,香川県,高松市,5/1/2019,上之町１丁目,767,352,415,12,13,16,14,16,15,22,21,25,24,6,22,11,18,20,30,25,32,37,40,34,43,33,31,32,27,22,21,18,16,6,11,10,14,7,23,339,,"34.321010,134.045014"
70,37201,,香川県,高松市,5/1/2019,上之町２丁目,953,455,498,12,17,18,21,19,27,23,24,30,24,35,31,39,34,25,15,26,28,33,39,22,25,34,25,20,31,30,33,37,38,23,29,13,21,16,36,518,,"34.320445,134.048077"
71,37201,,香川県,高松市,5/1/2019,上之町３丁目,898,454,444,19,18,28,25,23,29,24,21,21,18,22,16,22,24,37,33,43,42,47,54,34,25,31,26,21,28,26,25,20,13,8,13,10,11,18,23,408,,"34.322929,134.051347"
72,37201,,香川県,高松市,5/1/2019,旅篭町,30,21,9,0,0,0,0,0,0,1,0,3,0,4,0,1,1,2,1,1,1,1,0,2,0,2,1,1,0,0,2,2,2,1,1,0,0,0,0,22,,"34.335559,134.047528"
73,37201,,香川県,高松市,5/1/2019,中新町,391,195,196,8,1,7,6,12,13,4,6,10,7,14,11,11,9,11,12,13,12,14,14,10,18,20,13,18,18,9,11,12,13,4,8,7,10,11,14,219,,"34.337041,134.047660"
74,37201,,香川県,高松市,5/1/2019,天神前,634,294,340,13,10,19,21,15,18,13,15,8,13,14,10,16,12,10,17,30,39,29,33,23,26,26,16,16,14,18,19,16,23,11,12,8,16,9,26,313,,"34.338991,134.045795"
75,37201,,香川県,高松市,5/1/2019,中央町,1157,558,599,17,14,23,26,35,18,34,30,41,33,25,25,22,23,25,33,54,46,42,56,59,46,35,38,25,37,34,46,30,26,21,32,18,30,18,40,611,,"34.336395,134.045082"
76,37201,,香川県,高松市,5/1/2019,中野町,1310,628,682,28,16,34,20,25,17,27,25,31,39,24,23,22,29,41,45,34,46,48,50,39,38,35,50,42,37,56,50,51,38,28,39,22,46,41,74,733,,"34.333850,134.044116"
77,37201,,香川県,高松市,5/1/2019,亀岡町,508,246,262,8,3,11,8,10,9,11,6,17,13,15,11,9,8,19,11,13,14,19,17,15,12,19,21,15,12,11,23,12,13,11,30,14,21,17,30,287,,"34.337080,134.041227"
78,37201,,香川県,高松市,5/1/2019,番町１丁目,253,119,134,8,3,5,7,5,5,2,1,9,4,5,3,7,6,5,3,8,11,9,12,4,4,6,7,9,13,8,11,5,19,10,7,5,5,9,13,117,,"34.343092,134.046553"
79,37201,,香川県,高松市,5/1/2019,番町２丁目,375,188,187,9,5,4,5,9,5,5,6,11,11,11,8,7,5,16,5,11,14,13,10,8,16,20,12,20,9,9,16,10,8,7,12,6,11,12,29,206,,"34.34355083,134.04488778"
80,37201,,香川県,高松市,5/1/2019,番町３丁目,649,310,339,12,13,19,21,16,14,17,18,15,24,11,8,11,11,11,22,26,26,22,25,18,22,27,19,25,19,18,19,24,21,11,18,13,12,14,27,298,,"34.342400,134.041726"
81,37201,,香川県,高松市,5/1/2019,番町４丁目,546,273,273,8,13,21,12,7,8,7,18,22,20,18,7,11,8,29,21,21,16,23,30,17,15,18,18,14,15,16,20,13,13,10,9,8,11,10,19,271,,"34.340780,134.041285"
82,37201,,香川県,高松市,5/1/2019,番町５丁目,532,260,272,12,8,15,12,20,13,13,17,12,17,10,12,10,4,9,6,21,26,26,36,25,26,22,14,13,14,16,16,12,21,12,12,7,5,5,13,243,,"34.339285,134.040978"
83,37201,,香川県,高松市,5/1/2019,紫雲町,207,106,101,2,5,4,4,5,7,7,2,7,4,7,2,2,4,4,8,14,13,11,7,4,4,8,7,7,6,6,4,5,5,4,6,4,4,5,9,123,,"34.341121,134.033606"
84,37201,,香川県,高松市,5/1/2019,新北町,1468,741,727,17,21,26,21,28,29,33,33,49,34,51,45,37,35,65,43,47,49,57,55,63,42,44,42,43,38,53,61,56,54,32,47,24,37,16,41,816,,"34.352815,134.025363"
85,37201,,香川県,高松市,5/1/2019,宮脇町１丁目,1841,856,985,28,22,42,24,41,35,58,42,57,60,31,39,37,52,42,46,56,67,62,74,57,71,78,59,45,53,52,75,60,67,44,50,25,54,41,95,946,,"34.33958444,134.03529167"
86,37201,,香川県,高松市,5/1/2019,宮脇町２丁目,2083,966,1117,25,12,38,36,38,41,56,51,67,47,51,38,41,27,48,60,64,62,60,71,65,72,59,67,72,59,64,83,79,105,53,71,31,73,55,142,1197,,"34.333101,134.035803"
87,37201,,香川県,高松市,5/1/2019,西宝町１丁目,1224,562,662,7,22,25,17,25,33,26,36,36,34,28,30,30,31,34,33,40,48,60,48,37,36,36,39,40,53,46,45,28,40,28,41,20,29,16,47,668,,"34.343417,134.028386"
88,37201,,香川県,高松市,5/1/2019,西宝町２丁目,1024,507,517,15,13,20,20,28,23,23,27,39,23,26,18,26,21,31,30,36,27,46,40,48,35,44,42,34,33,25,31,32,32,15,32,7,23,12,47,548,,"34.338427,134.026970"
89,37201,,香川県,高松市,5/1/2019,西宝町３丁目,370,180,190,3,4,6,8,10,5,7,15,12,5,10,6,9,8,9,6,11,14,12,15,11,17,10,10,16,18,17,16,12,10,9,13,6,10,10,10,178,,"34.344151,134.023055"
90,37201,,香川県,高松市,5/1/2019,茜町,1673,818,855,32,25,37,34,37,34,53,38,60,54,41,36,54,51,47,49,48,66,50,64,61,82,70,65,57,59,55,60,50,58,33,30,21,24,12,26,815,,"34.349525,134.025150"
91,37201,,香川県,高松市,5/1/2019,西町,1075,519,556,14,15,26,25,25,28,22,36,38,45,27,22,30,26,37,29,41,51,55,52,32,33,32,30,30,33,32,35,33,35,18,26,10,18,17,17,544,,"34.346330,134.024326"
92,37201,,香川県,高松市,5/1/2019,瀬戸内町,982,497,485,7,2,11,10,12,11,13,19,26,20,21,16,19,16,27,14,35,29,24,25,33,22,38,23,50,39,55,62,48,54,36,45,20,32,22,46,578,,"34.34758361,134.03246917"
93,37201,,香川県,高松市,5/1/2019,扇町１丁目,1400,673,727,13,13,24,19,25,19,19,33,33,47,29,16,29,24,37,34,40,39,48,39,39,40,35,32,53,52,69,66,83,67,36,58,35,52,26,77,781,,"34.346558,134.036476"
94,37201,,香川県,高松市,5/1/2019,扇町２丁目,492,236,256,0,3,6,6,17,13,6,16,23,17,17,12,15,6,5,11,16,10,19,17,14,17,17,14,15,17,20,23,21,18,7,15,7,19,11,22,283,,"34.34451944,134.03656833"
95,37201,,香川県,高松市,5/1/2019,扇町３丁目,502,242,260,0,2,3,4,2,6,10,4,15,13,18,19,15,10,10,4,16,10,14,18,17,14,17,19,19,12,24,24,20,33,15,23,11,12,16,33,326,,"34.345819,134.031498"
96,37201,,香川県,高松市,5/1/2019,昭和町１丁目,1154,561,593,33,27,40,40,26,35,28,41,35,30,33,25,31,31,40,43,47,39,33,52,60,54,53,45,37,30,26,20,10,17,8,19,9,17,12,28,525,,"34.343234,134.033872"
97,37201,,香川県,高松市,5/1/2019,昭和町２丁目,610,289,321,25,27,20,22,11,9,9,8,14,9,13,13,30,31,35,38,23,32,18,15,19,16,14,12,9,14,14,20,14,14,7,11,5,9,9,21,286,,"34.343324,134.031092"
98,37201,,香川県,高松市,5/1/2019,サンポート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.353730,134.046918"
99,37201,,香川県,高松市,5/1/2019,幸町,8,0,8,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,"34.341525,134.036836"
100,37201,,香川県,高松市,5/1/2019,錦町１丁目,1697,815,882,33,33,50,51,43,48,38,30,31,33,41,29,37,42,58,58,70,96,86,94,82,68,63,69,42,46,45,50,39,39,22,32,20,25,15,39,827,,"34.347405,134.044821"
101,37201,,香川県,高松市,5/1/2019,錦町２丁目,1201,582,619,16,16,34,21,21,22,29,25,29,28,36,30,32,24,26,28,33,49,61,56,42,41,41,42,30,37,45,48,35,44,29,38,22,28,21,42,613,,"34.347162,134.041733"
102,37201,,香川県,高松市,5/1/2019,浜ノ町,4432,2108,2324,86,73,90,77,80,74,97,67,78,79,83,89,96,105,121,117,128,136,167,183,155,199,153,173,170,144,171,191,160,204,115,134,87,139,71,140,2242,,"34.351222,134.040597"
103,37201,,香川県,高松市,5/1/2019,玉藻町,20,8,12,0,0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,1,0,0,1,2,0,0,2,1,0,0,0,2,0,1,0,0,1,1,14,,"34.350113,134.052514"
104,37201,,香川県,高松市,5/1/2019,丸の内,566,257,309,9,7,6,5,4,8,12,6,13,8,19,9,13,13,13,12,22,15,19,27,23,28,16,23,20,26,18,23,19,21,10,19,8,27,13,32,330,,"34.347668,134.051565"
105,37201,,香川県,高松市,5/1/2019,内町,117,56,61,0,1,1,2,0,1,0,2,0,0,1,0,1,2,4,3,5,4,4,3,2,2,4,4,4,5,12,5,7,10,5,5,4,3,2,9,76,,"34.346491,134.051892"
106,37201,,香川県,高松市,5/1/2019,寿町１丁目,86,38,48,3,1,1,4,1,0,0,5,1,0,1,2,3,4,5,9,5,6,4,4,4,4,3,0,2,2,3,3,1,1,1,1,0,1,0,1,43,,"34.349920,134.048873"
107,37201,,香川県,高松市,5/1/2019,寿町２丁目,8,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,7,,"34.347616,134.048446"
108,37201,,香川県,高松市,5/1/2019,西の丸町,142,76,66,1,0,0,1,2,3,2,3,5,0,3,3,1,5,5,3,4,5,9,3,6,3,3,6,5,2,7,3,6,6,5,9,5,3,7,8,96,,"34.349388,134.047371"
109,37201,,香川県,高松市,5/1/2019,西内町,261,116,145,3,0,4,2,1,4,1,2,9,2,14,14,6,4,1,10,6,7,7,5,8,6,8,12,10,10,8,13,8,14,9,13,9,9,4,18,153,,"34.347715,134.047040"
110,37201,,香川県,高松市,5/1/2019,兵庫町,241,110,131,1,3,4,2,2,4,5,3,4,2,0,5,5,10,6,6,7,6,9,12,7,7,9,7,7,11,10,8,11,14,9,10,5,6,9,15,139,,"34.346390,134.048060"
111,37201,,香川県,高松市,5/1/2019,古新町,219,96,123,2,2,1,1,6,2,5,6,10,7,7,4,6,3,4,7,4,7,5,7,9,12,6,11,8,7,10,8,5,11,4,7,3,12,1,9,144,,"34.345778,134.047879"
112,37201,,香川県,高松市,5/1/2019,磨屋町,125,65,60,2,3,3,0,0,4,5,2,1,2,5,2,9,5,5,1,2,6,11,3,3,2,4,5,1,4,6,4,4,5,1,3,0,2,3,7,67,,"34.345221,134.047695"
