#property,prefCode,regionCode,prefName,cityName,surveyDate,regionName,totalPopulation,male,woman,man1,woman1,man2,woman2,man3,woman3,man4,woman4,man5,woman5,man6,woman6,man7,woman7,man8,woman8,man9,woman9,man10,woman10,man11,woman11,man12,woman12,man13,woman13,man14,woman14,man15,woman15,man16,woman16,man17,woman17,man18,woman18,numberOfHouseholds,note,location
22,37201,,香川県,高松市,1/1/2022,朝日町１丁目,17,11,6,1,0,0,0,0,0,0,0,2,0,5,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,,"34.349551,134.062394"
23,37201,,香川県,高松市,1/1/2022,朝日町２丁目,317,169,148,3,2,2,4,2,8,10,4,32,5,20,4,11,4,9,6,10,7,10,6,5,8,8,11,5,4,9,8,10,11,7,19,9,17,7,20,202,,"34.349476,134.065023"
24,37201,,香川県,高松市,1/1/2022,朝日町３丁目,12,9,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,8,,"34.349433,134.067854"
25,37201,,香川県,高松市,1/1/2022,朝日町４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.355141,134.063999"
26,37201,,香川県,高松市,1/1/2022,朝日町５丁目,27,27,0,0,0,0,0,0,0,0,0,1,0,11,0,11,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,"34.350713,134.074847"
27,37201,,香川県,高松市,1/1/2022,朝日町６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.358639,134.077278"
28,37201,,香川県,高松市,1/1/2022,東浜町１丁目,86,42,44,1,1,1,0,0,1,0,2,3,6,4,5,2,3,3,0,1,2,4,1,3,1,4,5,1,0,1,2,2,3,3,4,5,2,4,6,62,,"34.345672,134.057062"
29,37201,,香川県,高松市,1/1/2022,城東町１丁目,164,78,86,0,0,1,1,0,3,1,2,7,5,4,5,7,2,4,2,5,6,7,4,7,6,1,4,5,4,4,10,9,9,6,7,5,4,5,12,117,,"34.34741472,134.05595611"
30,37201,,香川県,高松市,1/1/2022,城東町２丁目,117,62,55,1,0,0,1,1,3,1,2,4,2,1,2,0,1,4,1,2,1,5,6,8,7,6,1,1,0,9,4,5,3,4,4,2,6,8,11,74,,"34.349670,134.058749"
31,37201,,香川県,高松市,1/1/2022,朝日新町,7,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,,"34.360121,134.067116"
32,37201,,香川県,高松市,1/1/2022,通町,68,23,45,0,0,0,1,1,1,0,1,1,0,3,1,1,0,0,2,0,5,3,0,3,2,0,3,3,3,0,2,3,4,1,4,3,4,1,12,36,,"34.345184,134.055567"
33,37201,,香川県,高松市,1/1/2022,井口町,191,99,92,2,0,4,3,2,2,2,2,14,1,8,3,4,6,8,4,5,9,9,5,13,9,6,3,5,4,5,5,3,8,4,10,1,8,4,10,132,,"34.345031,134.057334"
34,37201,,香川県,高松市,1/1/2022,末広町,390,183,207,5,2,7,6,9,8,7,4,7,6,6,10,7,5,15,14,16,18,14,20,11,13,12,16,16,11,10,17,14,19,12,9,4,8,11,21,219,,"34.344064,134.057235"
35,37201,,香川県,高松市,1/1/2022,福岡町１丁目,387,199,188,8,5,11,8,8,7,2,9,7,9,7,6,11,5,12,8,14,15,17,18,17,18,9,8,11,14,18,14,27,17,9,12,6,8,5,7,213,,"34.346039,134.061190"
36,37201,,香川県,高松市,1/1/2022,福岡町２丁目,1079,513,566,9,13,21,16,24,30,18,14,36,38,35,22,25,22,27,24,33,29,28,37,52,41,36,39,43,42,30,33,32,50,26,32,17,26,21,58,625,,"34.345368,134.066160"
37,37201,,香川県,高松市,1/1/2022,福岡町３丁目,915,450,465,12,16,12,11,11,16,12,19,25,13,28,23,23,20,27,21,28,26,22,33,47,31,32,29,25,31,30,34,46,42,27,32,23,25,20,43,527,,"34.344806,134.072319"
38,37201,,香川県,高松市,1/1/2022,福岡町４丁目,967,455,512,7,9,27,13,16,15,13,24,28,40,35,19,16,11,23,19,37,26,45,36,23,35,33,25,17,36,41,24,30,52,23,32,17,26,24,70,579,,"34.341421,134.070862"
39,37201,,香川県,高松市,1/1/2022,松福町１丁目,1015,497,518,35,27,24,22,16,17,19,17,17,23,18,9,30,36,39,45,38,32,36,36,33,38,35,29,22,28,24,30,39,28,23,34,18,24,31,43,543,,"34.343128,134.060694"
40,37201,,香川県,高松市,1/1/2022,松福町２丁目,807,426,381,9,10,12,17,19,12,16,13,29,22,24,15,21,12,19,20,31,24,42,34,35,39,37,22,21,15,28,25,35,26,12,21,14,20,22,34,478,,"34.34023306,134.06504944"
41,37201,,香川県,高松市,1/1/2022,松島町,142,59,83,1,1,3,1,1,2,3,2,0,2,3,3,0,3,6,2,0,2,8,2,5,6,2,3,4,5,7,12,4,9,5,8,6,7,1,13,82,,"34.333470,134.068614"
42,37201,,香川県,高松市,1/1/2022,松島町１丁目,603,303,300,15,11,14,17,13,8,12,10,10,11,18,19,26,17,18,19,22,23,26,18,11,16,19,25,27,24,16,10,20,23,9,17,15,11,12,21,324,,"34.339806,134.060189"
43,37201,,香川県,高松市,1/1/2022,松島町２丁目,923,435,488,21,17,19,13,25,18,22,19,32,26,15,31,23,25,28,21,32,31,34,43,34,35,24,34,27,25,24,26,25,40,21,26,13,19,16,39,505,,"34.338820,134.064936"
44,37201,,香川県,高松市,1/1/2022,松島町３丁目,1363,647,716,23,23,31,28,33,36,19,12,14,24,36,40,40,32,43,47,52,36,57,50,45,40,43,47,43,52,43,40,50,46,23,43,19,52,33,68,681,,"34.069518,134.069518"
45,37201,,香川県,高松市,1/1/2022,多賀町１丁目,227,104,123,0,4,1,2,2,1,2,1,2,3,6,5,3,6,11,8,4,6,6,3,4,6,6,11,11,8,13,11,14,10,3,8,9,9,7,21,127,,"34.336773,134.057996"
46,37201,,香川県,高松市,1/1/2022,多賀町２丁目,667,340,327,15,11,14,9,17,11,17,11,11,10,23,18,28,25,21,27,15,22,23,30,29,29,27,19,26,13,12,17,33,17,10,18,10,16,9,24,349,,"34.336662,134.060073"
47,37201,,香川県,高松市,1/1/2022,多賀町３丁目,762,358,404,6,7,15,5,14,15,19,21,13,14,18,20,10,16,28,25,14,18,31,22,28,29,25,26,24,33,31,29,32,31,20,28,15,16,15,49,414,,"34.336576,134.063243"
48,37201,,香川県,高松市,1/1/2022,花園町１丁目,607,281,326,8,13,8,12,8,5,10,13,11,11,11,6,20,15,11,19,15,13,24,23,21,15,28,19,23,18,19,22,22,28,16,20,11,20,15,54,358,,"34.334696,134.057838"
49,37201,,香川県,高松市,1/1/2022,花園町２丁目,327,154,173,2,4,4,8,7,7,13,12,10,7,6,3,6,0,14,5,11,9,9,11,12,14,9,5,9,9,8,17,14,14,10,18,7,11,3,19,180,,"34.333573,134.057331"
50,37201,,香川県,高松市,1/1/2022,花園町３丁目,519,232,287,2,6,7,14,15,14,18,16,15,10,14,6,12,6,13,16,17,21,22,24,19,14,12,21,16,16,14,17,12,18,5,25,11,14,8,29,272,,"34.332627,134.056915"
51,37201,,香川県,高松市,1/1/2022,観光通１丁目,211,109,102,4,5,4,6,2,0,0,0,4,5,5,5,9,6,12,6,11,7,8,13,9,7,10,7,8,7,6,8,8,5,3,3,2,2,4,10,130,,"34.336699,134.051633"
52,37201,,香川県,高松市,1/1/2022,観光通２丁目,112,63,49,0,0,1,1,3,0,0,2,3,3,4,8,6,2,1,2,5,1,7,5,5,1,9,4,5,5,1,3,4,2,5,3,2,4,2,3,81,,"34.33607972,134.05686194"
53,37201,,香川県,高松市,1/1/2022,田町,336,166,170,4,1,0,3,1,2,3,3,11,8,9,1,7,6,9,5,12,10,8,8,11,13,14,14,11,9,19,12,20,22,8,11,9,13,10,29,226,,"34.337159,134.048833"
54,37201,,香川県,高松市,1/1/2022,東田町,177,81,96,1,2,0,0,0,0,2,1,6,5,4,3,7,4,5,4,4,2,4,3,3,3,4,9,7,10,10,5,8,11,4,7,3,6,9,21,122,,"34.335767,134.049814"
55,37201,,香川県,高松市,1/1/2022,藤塚町,29,10,19,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,3,1,0,2,4,3,2,0,0,0,4,17,,"34.335085,134.050291"
56,37201,,香川県,高松市,1/1/2022,藤塚町１丁目,830,390,440,11,8,11,10,15,8,17,8,15,25,15,18,19,21,19,22,24,28,34,28,39,27,25,44,25,24,24,36,51,42,21,31,11,22,14,38,516,,"34.333899,134.048021"
57,37201,,香川県,高松市,1/1/2022,藤塚町２丁目,952,431,521,14,12,16,17,23,30,18,18,18,25,21,16,17,20,13,24,27,33,46,43,37,35,24,25,40,28,29,23,32,57,21,49,26,26,9,40,570,,"34.333809,134.050570"
58,37201,,香川県,高松市,1/1/2022,藤塚町３丁目,499,247,252,6,5,6,6,5,5,7,5,12,10,21,15,14,9,10,7,20,11,17,17,13,19,22,17,15,13,18,19,20,25,13,17,9,18,19,34,297,,"34.334006,134.053063"
59,37201,,香川県,高松市,1/1/2022,栗林町１丁目,1134,532,602,15,20,18,19,23,23,40,30,37,42,29,17,24,18,20,27,31,35,42,57,58,74,40,38,48,37,30,28,32,52,24,23,8,26,13,36,575,,"34.329256,134.046228"
60,37201,,香川県,高松市,1/1/2022,栗林町２丁目,1279,590,689,22,15,33,37,36,23,25,35,34,31,22,33,15,18,38,47,49,47,46,53,48,63,36,47,45,46,39,34,45,56,21,26,18,27,18,51,662,,"34.330885,134.049506"
61,37201,,香川県,高松市,1/1/2022,栗林町３丁目,625,289,336,8,7,9,14,14,12,23,14,9,12,21,7,6,10,17,19,20,23,22,24,23,21,20,26,18,29,20,20,23,32,12,17,12,20,12,29,315,,"34.32881028,134.04804333"
62,37201,,香川県,高松市,1/1/2022,桜町１丁目,2110,990,1120,41,46,73,74,61,64,69,74,44,49,34,35,25,40,55,61,72,81,103,111,98,109,61,75,63,66,56,51,64,64,29,47,19,38,23,35,898,,"34.330565,134.052794"
63,37201,,香川県,高松市,1/1/2022,桜町２丁目,1469,682,787,26,24,51,54,52,60,51,59,38,37,22,22,24,23,42,54,59,63,59,84,61,75,45,65,47,47,44,28,24,39,12,14,13,16,12,23,576,,"34.326819,134.053219"
64,37201,,香川県,高松市,1/1/2022,楠上町１丁目,1262,605,657,31,41,49,50,44,25,18,25,25,26,22,28,35,37,44,44,49,48,52,53,42,46,35,30,39,62,40,31,28,29,17,24,12,25,23,33,544,,"34.331241,134.057056"
65,37201,,香川県,高松市,1/1/2022,楠上町２丁目,1099,540,559,27,17,34,36,51,56,40,48,31,27,17,14,25,17,23,33,56,65,69,75,59,53,38,27,29,28,18,19,8,16,8,9,2,6,5,13,434,,"34.329389,134.056040"
66,37201,,香川県,高松市,1/1/2022,花ノ宮町１丁目,652,317,335,7,11,11,12,22,13,18,21,12,16,9,9,21,18,23,12,21,18,32,40,31,23,29,27,24,27,15,17,11,22,10,12,7,16,14,21,334,,"34.326569,134.048473"
67,37201,,香川県,高松市,1/1/2022,花ノ宮町２丁目,844,412,432,13,18,24,19,20,19,16,22,26,19,22,26,34,26,32,21,22,30,38,36,32,33,32,19,18,30,24,22,27,28,12,24,12,16,8,24,419,,"34.324017,134.048590"
68,37201,,香川県,高松市,1/1/2022,花ノ宮町３丁目,413,184,229,9,9,4,12,9,12,9,8,6,22,9,5,6,11,13,14,13,13,17,18,12,21,18,12,14,9,15,17,12,10,6,9,5,10,7,17,199,,"34.324465,134.046077"
69,37201,,香川県,高松市,1/1/2022,上之町１丁目,715,326,389,11,11,16,13,17,15,13,13,16,24,15,18,10,14,12,20,20,25,29,40,40,40,30,32,23,31,30,19,20,19,9,13,7,15,8,27,334,,"34.321010,134.045014"
70,37201,,香川県,高松市,1/1/2022,上之町２丁目,863,417,446,12,13,20,16,17,27,19,19,24,14,26,18,26,25,31,21,25,29,27,31,30,33,26,22,20,29,23,28,34,39,30,32,12,18,15,32,453,,"34.320445,134.048077"
71,37201,,香川県,高松市,1/1/2022,上之町３丁目,878,438,440,9,18,24,25,28,25,27,26,17,15,25,19,19,21,30,22,39,38,42,51,42,42,32,28,22,23,19,23,27,21,8,9,13,15,15,19,415,,"34.322929,134.051347"
72,37201,,香川県,高松市,1/1/2022,旅篭町,32,18,14,1,0,0,0,0,0,0,0,1,1,2,2,3,1,1,1,2,1,2,0,1,2,2,1,1,0,0,1,1,3,0,1,1,0,0,0,23,,"34.335559,134.047528"
73,37201,,香川県,高松市,1/1/2022,中新町,358,170,188,2,1,5,2,8,11,8,7,8,8,8,8,12,8,6,9,9,6,15,11,8,20,16,19,21,17,13,11,12,17,2,6,6,8,11,19,209,,"34.337041,134.047660"
74,37201,,香川県,高松市,1/1/2022,天神前,595,273,322,10,7,19,25,12,11,10,12,11,12,12,10,11,5,18,13,16,25,33,47,22,24,18,22,25,17,12,10,19,30,9,14,7,13,9,25,299,,"34.338991,134.045795"
75,37201,,香川県,高松市,1/1/2022,中央町,1207,594,613,10,11,22,21,29,28,34,22,50,47,52,42,20,19,25,25,40,36,58,49,51,52,41,47,41,36,24,39,39,44,26,24,13,30,19,41,683,,"34.336395,134.045082"
76,37201,,香川県,高松市,1/1/2022,中野町,1274,618,656,17,9,30,20,35,15,23,20,40,42,39,26,14,15,31,34,39,46,41,59,55,46,32,39,39,47,51,40,54,51,22,27,27,39,29,81,734,,"34.333850,134.044116"
77,37201,,香川県,高松市,1/1/2022,亀岡町,504,247,257,10,5,12,3,10,11,7,10,17,7,17,15,14,8,16,10,13,13,16,17,13,13,20,20,18,16,9,13,13,26,13,13,8,30,21,27,284,,"34.337080,134.041227"
78,37201,,香川県,高松市,1/1/2022,番町１丁目,242,111,131,6,4,6,5,5,6,2,4,5,1,5,6,5,5,8,4,3,8,9,11,9,9,3,5,9,11,9,10,7,14,7,13,5,6,8,9,116,,"34.343092,134.046553"
79,37201,,香川県,高松市,1/1/2022,番町２丁目,343,168,175,3,4,4,6,7,3,6,6,10,6,8,10,7,4,10,4,10,10,9,11,13,12,15,16,16,10,13,13,11,15,9,7,4,10,13,28,193,,"34.34355083,134.04488778"
80,37201,,香川県,高松市,1/1/2022,番町３丁目,606,291,315,8,7,12,15,16,17,20,20,20,15,10,9,8,7,8,13,17,22,31,26,17,20,28,22,21,19,17,15,22,24,18,17,10,14,8,33,284,,"34.342400,134.041726"
81,37201,,香川県,高松市,1/1/2022,番町４丁目,527,262,265,8,9,13,13,17,9,8,12,16,18,19,8,14,7,12,10,25,29,18,18,24,20,15,17,12,10,17,22,19,20,10,10,6,11,9,22,270,,"34.340780,134.041285"
82,37201,,香川県,高松市,1/1/2022,番町５丁目,501,235,266,5,8,12,11,19,13,14,18,13,15,7,10,7,8,14,9,10,13,22,25,28,36,16,18,14,15,16,14,15,19,10,13,10,12,3,9,231,,"34.339285,134.040978"
83,37201,,香川県,高松市,1/1/2022,紫雲町,216,108,108,6,6,5,6,3,5,11,4,7,5,2,4,9,5,4,7,8,15,9,8,3,4,7,7,8,4,8,5,6,7,3,5,5,3,4,8,126,,"34.341121,134.033606"
84,37201,,香川県,高松市,1/1/2022,新北町,1437,728,709,17,23,22,16,29,25,37,28,31,43,42,35,31,31,47,36,61,43,61,50,68,54,55,46,42,31,43,47,60,60,32,54,31,38,19,49,808,,"34.352815,134.025363"
85,37201,,香川県,高松市,1/1/2022,宮脇町１丁目,1795,839,956,28,31,46,28,40,21,54,36,60,46,35,41,27,49,39,57,55,59,55,68,59,64,65,63,53,52,56,52,54,83,46,61,30,43,37,102,922,,"34.33958444,134.03529167"
86,37201,,香川県,高松市,1/1/2022,宮脇町２丁目,2065,999,1066,27,18,36,29,39,39,57,55,79,51,54,32,37,38,43,43,68,55,61,63,57,76,72,60,70,63,50,60,93,118,61,69,36,61,59,136,1176,,"34.333101,134.035803"
87,37201,,香川県,高松市,1/1/2022,西宝町１丁目,1159,530,629,14,19,10,15,22,25,28,36,41,27,30,26,24,28,29,22,23,36,50,49,48,43,40,44,37,53,36,36,41,44,19,39,24,42,14,45,648,,"34.343417,134.028386"
88,37201,,香川県,高松市,1/1/2022,西宝町２丁目,912,455,457,9,10,12,11,23,17,20,25,29,21,22,11,24,17,18,21,40,20,41,32,37,34,48,35,35,36,30,31,33,37,15,28,9,26,10,45,524,,"34.338427,134.026970"
89,37201,,香川県,高松市,1/1/2022,西宝町３丁目,387,194,193,4,7,5,9,10,3,5,14,16,9,9,5,12,8,9,8,14,11,9,13,17,19,14,9,13,17,19,17,17,7,4,15,9,9,8,13,200,,"34.344151,134.023055"
90,37201,,香川県,高松市,1/1/2022,茜町,1605,804,801,35,17,33,19,35,31,47,30,57,40,42,44,44,46,40,42,46,48,47,67,60,69,70,67,55,57,54,68,61,63,36,40,21,27,21,26,823,,"34.349525,134.025150"
91,37201,,香川県,高松市,1/1/2022,西町,1005,486,519,11,16,16,25,26,20,25,23,35,36,21,22,26,17,35,31,28,38,50,53,44,41,30,33,28,23,24,36,42,43,23,32,8,14,14,16,507,,"34.346330,134.024326"
92,37201,,香川県,高松市,1/1/2022,瀬戸内町,955,488,467,6,5,11,10,16,10,14,19,25,10,22,19,18,15,25,11,29,20,35,27,26,28,36,23,40,38,48,47,56,60,37,48,23,27,21,50,574,,"34.34758361,134.03246917"
93,37201,,香川県,高松市,1/1/2022,扇町１丁目,1295,630,665,7,12,17,21,24,19,20,23,39,34,25,17,16,16,29,27,39,32,50,38,31,51,40,24,46,36,63,62,73,78,49,49,34,58,28,68,732,,"34.346558,134.036476"
94,37201,,香川県,高松市,1/1/2022,扇町２丁目,480,224,256,3,7,4,5,14,7,10,13,15,25,21,18,12,12,12,10,8,12,16,14,13,11,17,15,14,18,15,20,21,21,13,7,4,17,12,24,286,,"34.34451944,134.03656833"
95,37201,,香川県,高松市,1/1/2022,扇町３丁目,458,221,237,0,2,0,1,2,7,5,7,17,9,10,8,15,7,8,9,11,6,13,13,15,18,18,15,18,19,20,13,28,37,14,16,13,23,14,27,303,,"34.345819,134.031498"
96,37201,,香川県,高松市,1/1/2022,昭和町１丁目,1111,512,599,16,23,44,38,29,42,22,40,30,43,25,18,26,17,38,45,34,41,45,46,45,61,45,44,43,34,22,26,22,16,7,18,8,16,11,31,514,,"34.343234,134.033872"
97,37201,,香川県,高松市,1/1/2022,昭和町２丁目,616,280,336,19,22,22,25,13,19,9,4,15,9,9,12,16,21,25,36,39,32,21,30,19,16,17,15,11,19,9,17,15,18,10,14,5,8,6,19,290,,"34.343324,134.031092"
98,37201,,香川県,高松市,1/1/2022,サンポート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.353730,134.046918"
99,37201,,香川県,高松市,1/1/2022,幸町,16,0,16,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,"34.341525,134.036836"
100,37201,,香川県,高松市,1/1/2022,錦町１丁目,1761,853,908,23,27,42,51,52,56,45,42,40,24,47,26,27,39,63,50,69,86,88,97,84,84,69,70,51,53,42,53,40,43,35,37,16,21,20,49,876,,"34.347405,134.044821"
101,37201,,香川県,高松市,1/1/2022,錦町２丁目,1189,586,603,17,11,21,24,29,21,29,21,30,32,33,25,38,26,24,23,32,38,49,44,57,52,40,40,37,36,34,48,46,54,24,28,20,34,26,46,623,,"34.347162,134.041733"
102,37201,,香川県,高松市,1/1/2022,浜ノ町,4279,2032,2247,64,53,96,79,66,79,89,66,71,57,62,58,93,89,113,119,96,112,167,160,155,194,144,176,168,166,178,155,180,219,117,157,92,135,81,173,2227,,"34.351222,134.040597"
103,37201,,香川県,高松市,1/1/2022,玉藻町,20,7,13,1,0,0,0,0,1,0,1,0,0,0,2,2,1,1,0,1,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,13,,"34.350113,134.052514"
104,37201,,香川県,高松市,1/1/2022,丸の内,560,261,299,13,9,7,5,5,4,6,6,11,6,25,8,9,14,15,12,15,18,15,18,25,30,24,26,17,19,18,29,20,24,9,16,10,22,17,33,326,,"34.347668,134.051565"
105,37201,,香川県,高松市,1/1/2022,内町,119,62,57,1,1,2,0,0,2,1,0,0,0,1,2,3,3,3,3,6,3,8,3,4,2,6,1,4,4,7,7,10,12,1,3,2,5,3,6,84,,"34.346491,134.051892"
106,37201,,香川県,高松市,1/1/2022,寿町１丁目,93,47,46,3,2,4,2,2,2,1,1,1,3,1,2,1,2,6,4,6,7,4,6,4,2,5,3,3,2,4,3,1,2,0,1,1,0,0,2,45,,"34.349920,134.048873"
107,37201,,香川県,高松市,1/1/2022,寿町２丁目,11,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,,"34.347616,134.048446"
108,37201,,香川県,高松市,1/1/2022,西の丸町,145,89,56,1,0,1,0,3,2,2,3,13,5,2,1,3,2,4,2,1,2,10,4,10,1,6,6,5,2,5,2,10,2,4,7,1,8,8,7,101,,"34.349388,134.047371"
109,37201,,香川県,高松市,1/1/2022,西内町,252,121,131,1,1,4,2,1,0,1,3,9,2,17,4,10,13,5,3,4,9,9,5,6,4,6,13,8,7,8,9,8,17,12,11,5,12,7,16,158,,"34.347715,134.047040"
110,37201,,香川県,高松市,1/1/2022,兵庫町,237,111,126,4,2,5,2,2,4,3,2,5,3,2,0,8,8,3,7,5,7,8,9,13,13,5,5,7,6,11,12,10,16,9,11,5,5,6,14,134,,"34.346390,134.048060"
111,37201,,香川県,高松市,1/1/2022,古新町,277,130,147,9,7,3,6,2,6,8,4,10,3,8,8,11,6,10,9,11,9,10,7,11,12,6,14,9,13,4,6,10,8,4,4,0,7,4,18,161,,"34.345778,134.047879"
112,37201,,香川県,高松市,1/1/2022,磨屋町,113,60,53,2,0,3,0,1,2,3,4,2,3,5,3,5,1,7,4,4,2,7,6,5,4,2,4,1,2,3,1,5,4,2,3,0,3,3,7,63,,"34.345221,134.047695"
