#property,prefCode,regionCode,prefName,cityName,surveyDate,regionName,totalPopulation,male,woman,man1,woman1,man2,woman2,man3,woman3,man4,woman4,man5,woman5,man6,woman6,man7,woman7,man8,woman8,man9,woman9,man10,woman10,man11,woman11,man12,woman12,man13,woman13,man14,woman14,man15,woman15,man16,woman16,man17,woman17,man18,woman18,numberOfHouseholds,note,location
36,37201,,香川県,高松市,2/1/2023,福岡町２丁目,1045,498,547,13,10,18,18,19,19,17,20,31,38,34,27,19,19,30,26,31,26,34,36,46,37,38,36,39,46,28,28,37,44,27,35,17,27,20,55,618,,"34.345368,134.066160"
37,37201,,香川県,高松市,2/1/2023,福岡町３丁目,910,449,461,10,14,15,10,10,17,12,16,19,18,26,25,30,19,21,25,31,22,21,31,43,30,37,32,23,29,28,28,47,45,30,38,27,21,19,41,538,,"34.344806,134.072319"
38,37201,,香川県,高松市,2/1/2023,福岡町４丁目,969,465,504,6,7,25,12,19,13,17,28,32,34,35,23,17,11,25,18,33,30,39,33,28,36,31,27,20,30,39,30,31,38,25,40,22,29,21,65,601,,"34.341421,134.070862"
39,37201,,香川県,高松市,2/1/2023,松福町１丁目,1010,496,514,30,27,28,25,19,11,16,19,21,26,22,14,25,30,36,39,35,33,35,34,35,38,34,28,24,29,25,27,34,31,30,33,15,28,32,42,546,,"34.343128,134.060694"
40,37201,,香川県,高松市,2/1/2023,松福町２丁目,803,432,371,6,7,7,18,19,11,16,13,32,16,26,15,24,11,20,17,25,19,45,32,34,37,38,28,24,16,31,22,35,30,17,16,12,27,21,36,490,,"34.34023306,134.06504944"
41,37201,,香川県,高松市,2/1/2023,松島町,122,51,71,1,1,2,1,2,1,3,3,0,1,1,2,0,1,3,3,1,1,7,3,5,7,2,2,3,3,3,10,8,9,2,7,7,7,1,9,70,,"34.333470,134.068614"
42,37201,,香川県,高松市,2/1/2023,松島町１丁目,603,302,301,13,14,14,14,15,15,11,7,13,9,15,17,25,16,23,18,18,29,27,17,14,12,16,26,26,21,16,15,13,22,17,15,12,12,14,22,321,,"34.339806,134.060189"
43,37201,,香川県,高松市,2/1/2023,松島町２丁目,913,433,480,18,11,15,11,30,21,23,20,29,23,12,30,32,26,22,20,30,28,38,42,35,40,22,33,25,26,24,24,26,32,25,32,11,18,16,43,502,,"34.338820,134.064936"
44,37201,,香川県,高松市,2/1/2023,松島町３丁目,1374,659,715,34,24,28,28,36,33,21,19,15,19,33,35,32,27,55,61,54,40,56,44,42,37,47,50,43,55,40,34,45,43,29,45,16,47,33,74,678,,"34.069518,134.069518"
45,37201,,香川県,高松市,2/1/2023,多賀町１丁目,224,104,120,0,3,1,4,2,1,3,0,4,5,2,3,5,6,12,8,4,6,6,5,6,4,6,11,8,6,13,14,13,11,4,8,10,7,5,18,133,,"34.336773,134.057996"
46,37201,,香川県,高松市,2/1/2023,多賀町２丁目,644,324,320,8,11,15,8,12,7,17,16,11,11,14,16,20,14,23,31,16,19,26,34,29,30,27,22,24,13,20,16,31,12,9,19,8,18,14,23,347,,"34.336662,134.060073"
47,37201,,香川県,高松市,2/1/2023,多賀町３丁目,753,359,394,6,9,15,5,13,12,17,20,16,17,24,17,12,19,23,19,18,19,25,25,33,26,24,24,27,33,26,28,32,26,18,28,10,18,20,49,421,,"34.336576,134.063243"
48,37201,,香川県,高松市,2/1/2023,花園町１丁目,598,275,323,11,12,7,12,7,6,11,12,15,17,11,7,19,11,11,20,13,15,21,17,25,18,25,18,25,21,16,20,18,24,14,24,10,22,16,47,351,,"34.334696,134.057838"
49,37201,,香川県,高松市,2/1/2023,花園町２丁目,315,140,175,2,1,3,8,6,8,13,7,8,14,4,4,6,0,7,6,15,8,7,11,13,14,9,8,6,8,9,13,13,15,6,19,10,10,3,21,173,,"34.333573,134.057331"
50,37201,,香川県,高松市,2/1/2023,花園町３丁目,510,230,280,1,5,5,8,11,15,17,14,18,12,15,3,11,9,11,13,17,23,21,17,21,19,16,23,16,14,16,22,8,17,10,19,7,13,9,34,278,,"34.332627,134.056915"
51,37201,,香川県,高松市,2/1/2023,観光通１丁目,205,101,104,4,7,3,5,3,2,1,0,3,6,6,5,8,5,10,5,8,7,9,11,6,6,8,9,9,7,5,9,9,3,3,5,3,2,3,10,125,,"34.336699,134.051633"
52,37201,,香川県,高松市,2/1/2023,観光通２丁目,110,56,54,0,0,0,0,4,2,1,1,5,5,4,7,4,2,1,4,2,2,7,6,5,1,7,4,5,4,2,3,1,3,5,2,2,5,1,3,80,,"34.33607972,134.05686194"
53,37201,,香川県,高松市,2/1/2023,田町,344,165,179,3,2,0,4,3,5,2,3,6,6,12,5,5,5,9,6,10,6,11,8,11,13,12,15,14,13,14,11,25,20,11,13,11,11,6,33,231,,"34.337159,134.048833"
54,37201,,香川県,高松市,2/1/2023,東田町,174,79,95,2,2,0,0,0,0,0,1,5,7,5,3,6,1,7,5,3,3,5,3,2,3,4,7,4,10,12,7,7,10,5,4,4,10,8,19,122,,"34.335767,134.049814"
55,37201,,香川県,高松市,2/1/2023,藤塚町,28,10,18,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,1,2,0,1,3,2,1,4,2,0,0,3,16,,"34.335085,134.050291"
56,37201,,香川県,高松市,2/1/2023,藤塚町１丁目,780,361,419,7,5,13,9,14,7,12,12,11,20,13,16,15,19,17,19,26,23,24,30,44,31,24,40,26,29,26,28,38,46,30,32,10,24,11,29,492,,"34.333899,134.048021"
57,37201,,香川県,高松市,2/1/2023,藤塚町２丁目,949,437,512,11,14,16,18,22,25,17,26,27,24,23,15,17,16,15,23,20,31,39,43,42,35,26,27,42,28,30,25,31,39,26,53,24,31,9,39,583,,"34.333809,134.050570"
58,37201,,香川県,高松市,2/1/2023,藤塚町３丁目,514,259,255,4,2,7,8,4,7,7,5,16,15,27,17,14,11,18,8,13,12,20,11,15,22,23,15,13,17,19,12,20,23,11,23,12,14,16,33,320,,"34.334006,134.053063"
59,37201,,香川県,高松市,2/1/2023,栗林町１丁目,1125,531,594,15,13,20,23,22,21,41,27,35,40,23,17,20,20,20,23,27,30,39,60,53,69,54,48,48,33,33,28,28,39,27,37,13,25,13,41,575,,"34.329256,134.046228"
60,37201,,香川県,高松市,2/1/2023,栗林町２丁目,1251,574,677,18,17,33,24,32,28,27,35,30,28,22,33,19,13,30,49,51,47,48,54,46,62,38,42,44,46,35,37,42,51,27,31,16,23,16,57,655,,"34.330885,134.049506"
61,37201,,香川県,高松市,2/1/2023,栗林町３丁目,631,296,335,5,7,16,11,16,12,19,16,12,10,17,15,8,8,19,14,18,21,24,26,23,21,22,26,14,25,25,24,20,26,13,23,12,22,13,28,315,,"34.32881028,134.04804333"
62,37201,,香川県,高松市,2/1/2023,桜町１丁目,2050,956,1094,36,39,71,69,60,60,62,66,49,53,28,38,27,42,50,59,70,72,88,107,100,100,60,86,62,61,59,58,67,61,29,48,15,30,23,45,891,,"34.330565,134.052794"
63,37201,,香川県,高松市,2/1/2023,桜町２丁目,1458,677,781,20,24,50,55,59,60,46,58,45,36,21,19,21,24,38,51,50,57,66,79,59,72,44,74,49,47,42,27,22,38,21,18,12,16,12,26,568,,"34.326819,134.053219"
64,37201,,香川県,高松市,2/1/2023,楠上町１丁目,1254,600,654,24,40,49,50,54,33,19,25,20,20,24,27,35,33,37,42,49,53,52,47,49,45,33,38,38,57,37,30,31,29,19,26,9,20,21,39,538,,"34.331241,134.057056"
65,37201,,香川県,高松市,2/1/2023,楠上町２丁目,1083,533,550,18,14,34,34,50,53,35,52,32,24,26,14,21,10,18,26,48,63,69,71,71,66,34,31,34,31,16,16,12,16,7,8,4,8,4,13,441,,"34.329389,134.056040"
66,37201,,香川県,高松市,2/1/2023,花ノ宮町１丁目,655,317,338,10,12,8,13,18,9,15,20,15,17,10,11,23,23,23,14,21,19,26,29,33,28,29,23,23,27,17,20,12,23,12,12,7,13,15,25,342,,"34.326569,134.048473"
67,37201,,香川県,高松市,2/1/2023,花ノ宮町２丁目,838,409,429,10,18,20,21,22,18,19,27,22,16,29,23,29,23,32,24,24,30,35,35,37,35,25,21,20,30,26,19,22,27,16,29,9,17,12,16,415,,"34.324017,134.048590"
68,37201,,香川県,高松市,2/1/2023,花ノ宮町３丁目,395,182,213,8,7,6,10,9,11,10,12,6,13,5,8,7,9,15,9,12,17,15,16,14,21,14,12,14,10,15,13,12,13,8,8,5,11,7,13,190,,"34.324465,134.046077"
69,37201,,香川県,高松市,2/1/2023,上之町１丁目,710,327,383,9,11,13,14,15,13,15,10,19,23,17,19,8,13,11,16,17,30,28,31,38,32,32,45,27,32,31,18,21,23,11,10,4,13,11,30,338,,"34.321010,134.045014"
70,37201,,香川県,高松市,2/1/2023,上之町２丁目,827,404,423,8,8,18,12,18,24,18,20,31,16,24,15,29,21,25,22,23,33,30,25,27,31,23,26,20,29,18,26,33,37,29,34,17,12,13,32,442,,"34.320445,134.048077"
71,37201,,香川県,高松市,2/1/2023,上之町３丁目,830,422,408,9,12,16,22,21,22,25,24,22,14,25,20,20,15,34,23,30,26,42,48,43,42,28,27,27,22,18,26,25,24,12,11,12,12,13,18,411,,"34.322929,134.051347"
72,37201,,香川県,高松市,2/1/2023,旅篭町,32,18,14,1,0,0,0,0,0,0,1,1,2,3,1,2,0,2,1,2,0,2,1,1,1,1,2,0,0,1,0,1,4,0,0,1,1,0,0,23,,"34.335559,134.047528"
73,37201,,香川県,高松市,2/1/2023,中新町,353,165,188,2,4,4,1,6,9,10,9,8,7,7,5,8,11,5,9,10,7,14,11,12,18,12,21,22,15,10,15,11,15,8,10,5,7,11,14,205,,"34.337041,134.047660"
74,37201,,香川県,高松市,2/1/2023,天神前,712,324,388,19,20,26,26,14,15,12,18,9,10,13,12,16,16,27,23,22,32,36,49,26,27,16,25,28,18,16,16,19,24,11,21,6,11,8,25,346,,"34.338991,134.045795"
75,37201,,香川県,高松市,2/1/2023,中央町,1270,626,644,16,15,21,18,33,32,34,22,48,34,54,50,29,25,22,31,34,35,61,55,49,57,59,51,40,43,24,34,40,45,24,25,19,24,19,48,705,,"34.336395,134.045082"
76,37201,,香川県,高松市,2/1/2023,中野町,1266,617,649,11,12,32,17,32,15,22,17,41,45,37,26,22,17,30,26,34,42,39,62,64,47,32,47,42,40,45,47,52,42,27,34,22,33,33,80,730,,"34.333850,134.044116"
77,37201,,香川県,高松市,2/1/2023,亀岡町,490,238,252,12,3,12,5,7,9,12,14,13,8,13,14,11,9,12,10,18,13,16,14,12,16,17,16,16,17,15,13,11,21,11,15,8,27,22,28,270,,"34.337080,134.041227"
78,37201,,香川県,高松市,2/1/2023,番町１丁目,274,124,150,5,7,11,6,6,5,4,5,2,2,6,8,6,4,6,9,7,6,15,15,7,10,5,6,6,12,9,11,9,9,1,20,10,6,9,9,132,,"34.343092,134.046553"
79,37201,,香川県,高松市,2/1/2023,番町２丁目,339,157,182,5,3,3,7,5,3,8,6,6,8,6,10,7,9,10,3,8,6,10,13,12,13,9,13,18,11,16,14,10,16,8,4,2,12,14,31,192,,"34.34355083,134.04488778"
80,37201,,香川県,高松市,2/1/2023,番町３丁目,584,280,304,4,12,13,12,16,20,22,18,18,12,11,6,8,9,8,8,18,23,25,25,19,22,24,19,23,20,15,16,16,21,19,18,12,12,9,31,273,,"34.342400,134.041726"
81,37201,,香川県,高松市,2/1/2023,番町４丁目,531,265,266,11,5,8,13,26,9,8,11,16,17,15,13,13,6,14,12,21,29,22,19,21,19,19,16,15,12,13,19,14,18,14,13,5,10,10,25,270,,"34.340780,134.041285"
82,37201,,香川県,高松市,2/1/2023,番町５丁目,501,237,264,7,6,11,17,19,13,16,17,10,14,7,5,4,10,14,10,10,14,20,24,28,31,21,18,12,18,15,14,19,16,11,15,9,10,4,12,224,,"34.339285,134.040978"
83,37201,,香川県,高松市,2/1/2023,紫雲町,196,97,99,7,2,6,7,2,4,6,6,10,9,2,5,6,2,4,5,6,9,9,8,4,6,3,2,7,8,6,5,8,5,2,7,4,2,5,7,115,,"34.341121,134.033606"
84,37201,,香川県,高松市,2/1/2023,新北町,1408,709,699,20,18,17,14,31,22,33,33,31,46,35,32,35,31,44,35,57,33,60,49,56,61,62,38,41,40,36,37,62,64,34,54,28,37,27,55,809,,"34.352815,134.025363"
85,37201,,香川県,高松市,2/1/2023,宮脇町１丁目,1755,822,933,19,31,40,25,44,28,46,37,66,44,38,39,27,41,37,47,44,52,63,70,54,64,58,72,66,50,54,52,56,73,46,66,30,45,34,97,917,,"34.33958444,134.03529167"
86,37201,,香川県,高松市,2/1/2023,宮脇町２丁目,1975,965,1010,26,16,36,23,44,48,46,38,63,44,48,34,39,36,50,36,60,55,66,58,51,79,69,51,67,70,66,58,74,96,67,87,39,62,54,119,1138,,"34.333101,134.035803"
87,37201,,香川県,高松市,2/1/2023,西宝町１丁目,1139,518,621,13,13,11,14,19,24,29,32,44,40,30,31,22,19,26,24,18,28,45,42,52,54,40,46,28,37,39,45,43,43,18,43,23,35,18,51,647,,"34.343417,134.028386"
88,37201,,香川県,高松市,2/1/2023,西宝町２丁目,930,472,458,11,8,11,17,22,16,20,19,32,22,24,11,24,19,25,19,33,25,40,31,40,35,51,31,33,40,37,30,24,38,19,28,15,27,11,42,534,,"34.338427,134.026970"
89,37201,,香川県,高松市,2/1/2023,西宝町３丁目,375,192,183,3,6,6,8,10,5,7,8,12,9,8,6,9,5,12,11,13,10,13,11,13,16,15,14,13,14,19,16,16,11,8,10,7,10,8,13,196,,"34.344151,134.023055"
90,37201,,香川県,高松市,2/1/2023,茜町,1614,805,809,34,18,22,19,36,24,47,40,49,33,46,45,36,35,45,53,52,46,45,69,68,69,58,62,63,67,58,60,57,68,41,44,28,26,20,31,849,,"34.349525,134.025150"
91,37201,,香川県,高松市,2/1/2023,西町,1010,482,528,10,13,19,24,23,21,26,21,37,38,19,29,22,20,34,29,28,36,37,47,54,49,28,32,31,26,24,33,39,37,26,35,15,15,10,23,514,,"34.346330,134.024326"
92,37201,,香川県,高松市,2/1/2023,瀬戸内町,940,478,462,6,4,10,11,13,13,18,17,34,18,23,14,20,7,19,15,24,14,31,32,29,26,35,21,35,36,46,40,52,64,38,48,22,32,23,50,572,,"34.34758361,134.03246917"
93,37201,,香川県,高松市,2/1/2023,扇町１丁目,1282,631,651,6,10,16,19,24,25,19,21,37,31,27,19,19,18,29,23,43,35,40,37,40,39,42,31,38,37,61,60,66,73,59,48,29,55,36,70,739,,"34.346558,134.036476"
94,37201,,香川県,高松市,2/1/2023,扇町２丁目,482,218,264,5,3,4,5,7,7,17,14,14,32,19,18,13,16,14,9,5,11,13,14,19,16,14,10,13,16,13,19,18,24,19,10,4,16,7,24,296,,"34.34451944,134.03656833"
95,37201,,香川県,高松市,2/1/2023,扇町３丁目,451,214,237,0,2,1,1,2,5,4,6,14,16,9,9,15,9,8,8,12,5,10,10,19,23,17,12,17,20,19,10,21,25,18,28,13,19,15,29,305,,"34.345819,134.031498"
96,37201,,香川県,高松市,2/1/2023,昭和町１丁目,1089,502,587,13,19,42,33,31,47,27,37,23,37,24,25,31,21,33,38,36,41,38,42,38,59,45,46,48,35,26,23,24,19,5,17,8,18,10,30,505,,"34.343234,134.033872"
97,37201,,香川県,高松市,2/1/2023,昭和町２丁目,610,280,330,15,21,23,27,17,18,10,6,16,8,10,7,13,16,24,30,35,37,20,27,21,22,18,13,11,18,9,17,16,20,12,15,4,10,6,18,292,,"34.343324,134.031092"
98,37201,,香川県,高松市,2/1/2023,サンポート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.353730,134.046918"
99,37201,,香川県,高松市,2/1/2023,幸町,14,0,14,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,"34.341525,134.036836"
100,37201,,香川県,高松市,2/1/2023,錦町１丁目,1751,839,912,17,27,36,46,47,57,50,36,38,32,43,28,37,41,60,46,61,78,83,99,79,77,75,79,54,58,47,48,42,46,35,43,18,23,17,48,887,,"34.347405,134.044821"
101,37201,,香川県,高松市,2/1/2023,錦町２丁目,1161,572,589,15,13,14,17,33,25,24,16,33,31,25,22,39,23,22,23,28,31,37,48,71,58,40,39,41,38,32,39,43,52,26,34,21,36,28,44,618,,"34.347162,134.041733"
102,37201,,香川県,高松市,2/1/2023,浜ノ町,4180,1955,2225,53,48,84,71,70,72,86,84,87,55,49,57,80,85,95,106,104,108,147,145,149,193,149,180,161,168,163,149,180,204,117,180,94,129,87,191,2197,,"34.351222,134.040597"
103,37201,,香川県,高松市,2/1/2023,玉藻町,23,10,13,1,0,0,0,0,1,0,1,2,0,1,2,2,1,1,0,1,2,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,15,,"34.350113,134.052514"
104,37201,,香川県,高松市,2/1/2023,丸の内,526,239,287,6,4,3,2,5,3,6,7,10,3,20,9,12,13,14,13,13,14,16,21,24,26,21,27,15,23,20,26,16,23,15,17,8,22,15,34,328,,"34.347668,134.051565"
105,37201,,香川県,高松市,2/1/2023,内町,129,66,63,1,1,2,2,0,1,1,2,2,0,2,1,5,1,2,4,5,4,6,3,7,3,6,3,3,5,6,6,11,8,3,7,2,6,2,6,90,,"34.346491,134.051892"
106,37201,,香川県,高松市,2/1/2023,寿町１丁目,94,45,49,3,3,3,1,2,4,1,0,0,4,1,2,3,3,5,3,4,8,4,5,5,2,4,5,1,2,4,3,3,2,1,1,1,0,0,1,44,,"34.349920,134.048873"
107,37201,,香川県,高松市,2/1/2023,寿町２丁目,11,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,10,,"34.347616,134.048446"
108,37201,,香川県,高松市,2/1/2023,西の丸町,143,86,57,1,0,1,0,2,3,4,2,9,5,9,2,2,1,2,2,2,2,7,5,11,3,5,4,4,4,4,2,10,3,3,6,1,7,9,6,100,,"34.349388,134.047371"
109,37201,,香川県,高松市,2/1/2023,西内町,246,119,127,1,2,3,1,3,1,1,3,5,2,17,5,12,11,5,3,4,8,6,6,6,5,9,13,7,6,10,9,6,13,12,12,4,12,8,15,156,,"34.347715,134.047040"
110,37201,,香川県,高松市,2/1/2023,兵庫町,220,101,119,4,1,4,1,3,4,1,2,3,3,3,0,8,5,4,9,3,6,8,8,10,13,5,4,8,7,6,12,10,12,11,14,6,6,4,12,129,,"34.346390,134.048060"
111,37201,,香川県,高松市,2/1/2023,古新町,320,149,171,14,10,4,4,2,10,7,3,13,10,6,9,13,11,6,10,14,10,14,7,15,13,6,13,9,14,7,8,8,8,5,7,2,5,4,19,179,,"34.345778,134.047879"
112,37201,,香川県,高松市,2/1/2023,磨屋町,109,57,52,2,0,3,0,2,2,0,3,4,3,7,3,2,4,6,4,6,2,3,5,9,5,1,3,1,3,2,2,5,2,2,3,0,3,2,5,62,,"34.345221,134.047695"
