"#property","lunchDay","menuName","foodName","quantity"
"78","3/5/2024","あつあげとチンゲンサイのみそいため","生しいたけ（スライス）県産・１kg","2"
"79","3/5/2024","あつあげとチンゲンサイのみそいため","チンゲンサイ","20"
"80","3/5/2024","あつあげとチンゲンサイのみそいため","ごま油","0.8"
"81","3/5/2024","あつあげとチンゲンサイのみそいため","中双糖","2"
"82","3/5/2024","あつあげとチンゲンサイのみそいため","チキンコンソメ","0.6"
"83","3/5/2024","あつあげとチンゲンサイのみそいため","しょうゆ","2.2"
"84","3/5/2024","あつあげとチンゲンサイのみそいため","赤みそ","3"
"85","3/5/2024","あつあげとチンゲンサイのみそいため","豆板醤","0.03"
"86","3/5/2024","あつあげとチンゲンサイのみそいため","でんぷん","1"
"87","3/5/2024","あつあげとチンゲンサイのみそいため","水","25"
"88","3/5/2024","ふしめん汁","型抜きかまぼこ（梅）","7"
"89","3/5/2024","ふしめん汁","油揚げ","7"
"90","3/5/2024","ふしめん汁","玉葱","25"
"91","3/5/2024","ふしめん汁","人参","10"
"92","3/5/2024","ふしめん汁","中ねぎ","5"
"93","3/5/2024","ふしめん汁","ふしめん　","7"
"94","3/5/2024","ふしめん汁","しょうゆ","0.4"
"95","3/5/2024","ふしめん汁","食塩","0.4"
"96","3/5/2024","ふしめん汁","削り節　だし用","4"
"97","3/5/2024","ふしめん汁","出し昆布","1"
"98","3/5/2024","ふしめん汁","湯","125"
"99","3/5/2024","はるみ","はるみ","50"
"100","3/5/2024","はるみ","紙ナフキン","1"
"101","3/5/2024","ココアワッフル（中のみ）","（個）ココアワッフル　鉄分強化","28"
"102","3/6/2024","麦ごはん","精白米（委託）","70"
"103","3/6/2024","麦ごはん","米粒麦　委託　","7"
"104","3/6/2024","牛乳","牛乳","206"
"105","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","油麩（仙台麩）","6"
"106","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","鶏肉　もも・皮なし（２×２㎝）","15"
"107","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","清酒","1"
"108","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","鶏卵","30"
"109","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","玉葱","20"
"110","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","太ねぎ","10"
"111","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","人参","10"
"112","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","生しいたけ（スライス）県産・１kg","4"
"113","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","みつば","4"
"114","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","しょうゆ","4.5"
"115","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","みりん","3"
"116","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","上白糖","2"
"117","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","食塩","0.4"
"118","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","でんぷん","0.5"
"119","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","削り節　だし用","2"
"120","3/6/2024","仙台ふのたまごとじどんぶり（麦ごはん）","水","50"
"121","3/6/2024","讃岐さーもんのからあげ","冷）讃岐さーもん澱粉付き","40"
"122","3/6/2024","讃岐さーもんのからあげ","なたね油","5"
"123","3/6/2024","讃岐さーもんのからあげ","食塩","0.1"
"124","3/6/2024","くきわかめのあえもの","（乾）茎わかめ（カット）国産・200g","1"
"125","3/6/2024","くきわかめのあえもの","キャベツ","25"
"126","3/6/2024","くきわかめのあえもの","きゅうり","10"
"127","3/6/2024","くきわかめのあえもの","（缶）ホールコーン","5"
"128","3/6/2024","くきわかめのあえもの","しょうゆ","2"
"129","3/6/2024","くきわかめのあえもの","食酢","1.5"
"130","3/6/2024","くきわかめのあえもの","上白糖","1"
"131","3/6/2024","くきわかめのあえもの","ごま油","0.5"
"132","3/6/2024","くきわかめのあえもの","サラダ油","0.5"
"133","3/7/2024","カレーうどん","（袋）ゆでうどん　さぬきの夢","300"
"134","3/7/2024","カレーうどん","牛赤肉（２×２㎝スライス）","30"
"135","3/7/2024","カレーうどん","油揚げ","10"
"136","3/7/2024","カレーうどん","玉葱","40"
"137","3/7/2024","カレーうどん","人参","10"
"138","3/7/2024","カレーうどん","中ねぎ","5"
"139","3/7/2024","カレーうどん","にんにく　","0.5"
"140","3/7/2024","カレーうどん","生姜","0.2"
"141","3/7/2024","カレーうどん","サラダ油","2"
"142","3/7/2024","カレーうどん","カレー粉","1.1"
"143","3/7/2024","カレーうどん","（袋）がらスープ　１ｋｇ","4"
"144","3/7/2024","カレーうどん","チキンコンソメ","0.5"
"145","3/7/2024","カレーうどん","（袋）トマトケチャップ　１kg","2"
"146","3/7/2024","カレーうどん","ウスターソース","1.7"
"147","3/7/2024","カレーうどん","とんかつソース","1"
"148","3/7/2024","カレーうどん","しょうゆ","1"
"149","3/7/2024","カレーうどん","チャツネ　450g","1"
"150","3/7/2024","カレーうどん","赤ぶどう酒","1"
"151","3/7/2024","カレーうどん","食塩","0.6"
"152","3/7/2024","カレーうどん","こしょう","0.03"
"153","3/7/2024","カレーうどん","でんぷん","2"
"154","3/7/2024","カレーうどん","削り節　だし用","4"
"155","3/7/2024","カレーうどん","湯","110"
"156","3/7/2024","牛乳","牛乳","206"
"157","3/7/2024","アーモンドあえ","ほうれん草","20"
"158","3/7/2024","アーモンドあえ","キャベツ","30"
"159","3/7/2024","アーモンドあえ","もやし","20"
"160","3/7/2024","アーモンドあえ","しょうゆ","2.5"
"161","3/7/2024","アーモンドあえ","食酢","2"
"162","3/7/2024","アーモンドあえ","上白糖","1"
"163","3/7/2024","アーモンドあえ","サラダ油","1"
"164","3/7/2024","アーモンドあえ","アーモンド（粉）","1"
"165","3/7/2024","アーモンドあえ","アーモンド（刻み）","1.5"
"166","3/7/2024","野菜マフィン","（個）野菜マフィン","25"
"167","3/8/2024","コッペパン","コッペパン","60"
"168","3/8/2024","黒豆きなこクリーム","（個）黒豆きなこクリーム","10"
"169","3/8/2024","牛乳","牛乳","206"
"170","3/8/2024","チリコンカーン","豚肉赤身ミンチ","20"
"171","3/8/2024","チリコンカーン","（冷）白いんげん豆　１㎏","20"
"172","3/8/2024","チリコンカーン","（冷）金時豆　１㎏","15"
"173","3/8/2024","チリコンカーン","じゃがいも","55"
"174","3/8/2024","チリコンカーン","玉葱","40"
"175","3/8/2024","チリコンカーン","（袋）トマト水煮　１ｋｇ","8"
"176","3/8/2024","チリコンカーン","にんにく　","1"
"177","3/8/2024","チリコンカーン","パセリ","0.8"
"178","3/8/2024","チリコンカーン","サラダ油","1"
"179","3/8/2024","チリコンカーン","（袋）トマトケチャップ　１kg","6"
"180","3/8/2024","チリコンカーン","中双糖","1.5"
"181","3/8/2024","チリコンカーン","ウスターソース","1"
"182","3/8/2024","チリコンカーン","赤ぶどう酒","1"
"183","3/8/2024","チリコンカーン","チキンコンソメ","0.5"
"184","3/8/2024","チリコンカーン","食塩","0.3"
"185","3/8/2024","チリコンカーン","チリパウダー","0.05"
"186","3/8/2024","チリコンカーン","湯","30"
"187","3/8/2024","フレンチサラダ","ロースハム（短冊）卵抜き","5"
"188","3/8/2024","フレンチサラダ","キャベツ","25"
"189","3/8/2024","フレンチサラダ","きゅうり","15"
"190","3/8/2024","フレンチサラダ","人参","8"
"191","3/8/2024","フレンチサラダ","（缶）ホールコーン","5"
"192","3/8/2024","フレンチサラダ","食酢","3.4"
"193","3/8/2024","フレンチサラダ","上白糖","1.5"
"194","3/8/2024","フレンチサラダ","サラダ油","2"
"195","3/8/2024","フレンチサラダ","食塩","0.3"
"196","3/8/2024","フレンチサラダ","こしょう","0.03"
"197","3/8/2024","いちご（小のみ）","いちご（高松産ごじまん品等利用拡大事業）","20"
"198","3/11/2024","中華風たきたみごはん（麦入り）","精白米（自校）","59"
"199","3/11/2024","中華風たきたみごはん（麦入り）","米粒麦　自校","6"
"200","3/11/2024","中華風たきたみごはん（麦入り）","鉄強化米","0.5"
"201","3/11/2024","中華風たきたみごはん（麦入り）","焼き豚（１㎝角切り）","15"
"202","3/11/2024","中華風たきたみごはん（麦入り）","たけのこ水煮（ホール）","10"
"203","3/11/2024","中華風たきたみごはん（麦入り）","（冷）むき枝豆　１㎏","5"
"204","3/11/2024","中華風たきたみごはん（麦入り）","中ねぎ","5"
"205","3/11/2024","中華風たきたみごはん（麦入り）","干ししいたけ（スライス）","0.5"
"206","3/11/2024","中華風たきたみごはん（麦入り）","ごま油","1"
"207","3/11/2024","中華風たきたみごはん（麦入り）","清酒","4"
"208","3/11/2024","中華風たきたみごはん（麦入り）","しょうゆ","4"
"209","3/11/2024","中華風たきたみごはん（麦入り）","上白糖","0.8"
"210","3/11/2024","中華風たきたみごはん（麦入り）","食塩","0.3"
"211","3/11/2024","牛乳","牛乳","206"
"212","3/11/2024","ビーフンサラダ","ロースハム（短冊）卵抜き","7"
"213","3/11/2024","ビーフンサラダ","ビーフン","5"
"214","3/11/2024","ビーフンサラダ","もやし","25"
"215","3/11/2024","ビーフンサラダ","きゅうり","15"
"216","3/11/2024","ビーフンサラダ","人参","8"
"217","3/11/2024","ビーフンサラダ","しょうゆ","2.5"
"218","3/11/2024","ビーフンサラダ","食酢","2.5"
"219","3/11/2024","ビーフンサラダ","上白糖","1.3"
"220","3/11/2024","ビーフンサラダ","ごま油","1"
"221","3/11/2024","ビーフンサラダ","からし粉","0.06"
"222","3/11/2024","中華スープ","（レト）うずら卵１㎏","20"
"223","3/11/2024","中華スープ","玉葱","30"
"224","3/11/2024","中華スープ","人参","10"
"225","3/11/2024","中華スープ","えのきたけ","5"
"226","3/11/2024","中華スープ","チンゲンサイ","10"
"227","3/11/2024","中華スープ","生姜","0.5"
"228","3/11/2024","中華スープ","サラダ油","0.5"
"229","3/11/2024","中華スープ","（袋）がらスープ　１ｋｇ","4"
"230","3/11/2024","中華スープ","しょうゆ","0.5"
"231","3/11/2024","中華スープ","チキンコンソメ","0.3"
"232","3/11/2024","中華スープ","食塩","0.35"
"233","3/11/2024","中華スープ","こしょう","0.03"
"234","3/11/2024","中華スープ","湯","110"
"235","3/11/2024","ミックスナッツ","（個）ミックスナッツ","20"
"236","3/12/2024","麦ごはん","精白米（委託）","70"
"237","3/12/2024","麦ごはん","米粒麦　委託　","7"
"238","3/12/2024","ふりかけ","（個）おかかふりかけ（２８品目フリー）","2"
"239","3/12/2024","牛乳","牛乳","206"
"240","3/12/2024","かたくちいわしのレモンソースかけ","（冷）かたくちいわし澱粉付き","35"
"241","3/12/2024","かたくちいわしのレモンソースかけ","なたね油","4"
"242","3/12/2024","かたくちいわしのレモンソースかけ","（冷）レモン果汁　県産・500g","4"
"243","3/12/2024","かたくちいわしのレモンソースかけ","上白糖","3"
"244","3/12/2024","かたくちいわしのレモンソースかけ","しょうゆ","2"
"245","3/12/2024","いそ香あえ","白菜","20"
"246","3/12/2024","いそ香あえ","もやし","25"
"247","3/12/2024","いそ香あえ","食べて菜","20"
"248","3/12/2024","いそ香あえ","もみのり","1"
"249","3/12/2024","いそ香あえ","しょうゆ","1.5"
"250","3/12/2024","いそ香あえ","ポン酢","0.5"
"251","3/12/2024","とん汁","豚肉赤身（３×３㎝スライス）","10"
"252","3/12/2024","とん汁","さつまいも（２㎝角）","40"
"253","3/12/2024","とん汁","洗いごぼう","7"
"254","3/12/2024","とん汁","つきこんにゃく","7"
"255","3/12/2024","とん汁","人参","8"
"256","3/12/2024","とん汁","もやし","10"
"257","3/12/2024","とん汁","中ねぎ","5"
"258","3/12/2024","とん汁","麦みそ","9"
"259","3/12/2024","とん汁","煮干し　だし用","4"
"260","3/12/2024","とん汁","水","100"
"261","3/13/2024","カレーピラフ（麦入り）","精白米（自校）","59"
"262","3/13/2024","カレーピラフ（麦入り）","米粒麦　自校","6"
"263","3/13/2024","カレーピラフ（麦入り）","鉄強化米","0.5"
"264","3/13/2024","カレーピラフ（麦入り）","（冷）鶏肉　胸・皮なし（１×１㎝）","15"
"265","3/13/2024","カレーピラフ（麦入り）","（冷）鶏肉　もも・皮なし（１×１㎝）","10"
"266","3/13/2024","カレーピラフ（麦入り）","白ぶどう酒","1"
"267","3/13/2024","カレーピラフ（麦入り）","ベーコン（短冊）","5"
"268","3/13/2024","カレーピラフ（麦入り）","玉葱","15"
"269","3/13/2024","カレーピラフ（麦入り）","エリンギ（１×３×０．３㎝）県産","8"
"270","3/13/2024","カレーピラフ（麦入り）","（冷）むき枝豆　１㎏","5"
"271","3/13/2024","カレーピラフ（麦入り）","サラダ油","1.5"
"272","3/13/2024","カレーピラフ（麦入り）","食塩","0.5"
"273","3/13/2024","カレーピラフ（麦入り）","こしょう","0.03"
"274","3/13/2024","カレーピラフ（麦入り）","カレー粉","0.7"
"275","3/13/2024","カレーピラフ（麦入り）","チキンコンソメ","0.4"
"276","3/13/2024","カレーピラフ（麦入り）","ウスターソース","0.7"
"277","3/13/2024","牛乳","牛乳","206"
"278","3/13/2024","ひじきとチーズのサラダ","（レト）まぐろ油漬","15"
"279","3/13/2024","ひじきとチーズのサラダ","ダイスチーズ（４㎜角）生食用","13"
"280","3/13/2024","ひじきとチーズのサラダ","キャベツ","30"
"281","3/13/2024","ひじきとチーズのサラダ","人参","5"
"282","3/13/2024","ひじきとチーズのサラダ","（乾）ひじき","1.2"
"283","3/13/2024","ひじきとチーズのサラダ","食酢","3"
"284","3/13/2024","ひじきとチーズのサラダ","サラダ油","1"
"285","3/13/2024","ひじきとチーズのサラダ","しょうゆ","1.5"
"286","3/13/2024","ひじきとチーズのサラダ","上白糖","0.5"
"287","3/13/2024","ひじきとチーズのサラダ","こしょう","0.02"
"288","3/13/2024","ロメインレタスのスープ","ボンレスハム（短冊）卵抜き","7"
"289","3/13/2024","ロメインレタスのスープ","ロメインレタス","25"
"290","3/13/2024","ロメインレタスのスープ","玉葱","30"
"291","3/13/2024","ロメインレタスのスープ","人参","10"
"292","3/13/2024","ロメインレタスのスープ","サラダ油","0.5"
"293","3/13/2024","ロメインレタスのスープ","（袋）がらスープ　１ｋｇ","4"
"294","3/13/2024","ロメインレタスのスープ","食塩","0.4"
"295","3/13/2024","ロメインレタスのスープ","こしょう","0.03"
"296","3/13/2024","ロメインレタスのスープ","しょうゆ","0.5"
"297","3/13/2024","ロメインレタスのスープ","チキンコンソメ","0.5"
"298","3/13/2024","ロメインレタスのスープ","湯","120"
"299","3/13/2024","ぶどうゼリー","（個）ぶどうゼリー　鉄分・食物繊維強化","40"
"300","3/14/2024","コッペパン","コッペパン","60"
"301","3/14/2024","牛乳","牛乳","206"
"302","3/14/2024","白身魚のフライ","（冷）白身魚フライ","70"
"303","3/14/2024","白身魚のフライ","なたね油","5"
"304","3/14/2024","ゆで野菜","キャベツ","25"
"305","3/14/2024","ゆで野菜","（生）ブロッコリー（カット）県産","20"
"306","3/14/2024","ゆで野菜","人参","5"
"307","3/14/2024","ゆで野菜","（個）中濃ソース","8"
"308","3/14/2024","ファルファッレのスープ","ベーコン（短冊）","5"
"309","3/14/2024","ファルファッレのスープ","（冷）白いんげん豆　１㎏","18"
"310","3/14/2024","ファルファッレのスープ","玉葱","40"
"311","3/14/2024","ファルファッレのスープ","（袋）トマト水煮　１ｋｇ","15"
"312","3/14/2024","ファルファッレのスープ","マカロニ（リボン）","7"
"313","3/14/2024","ファルファッレのスープ","セロリ","2"
"314","3/14/2024","ファルファッレのスープ","パセリ","0.5"
"315","3/14/2024","ファルファッレのスープ","サラダ油","0.5"
"316","3/14/2024","ファルファッレのスープ","（袋）がらスープ　１ｋｇ","4"
"317","3/14/2024","ファルファッレのスープ","赤ぶどう酒","1"
"318","3/14/2024","ファルファッレのスープ","食塩","0.4"
"319","3/14/2024","ファルファッレのスープ","こしょう","0.03"
"320","3/14/2024","ファルファッレのスープ","チキンコンソメ","0.5"
"321","3/14/2024","ファルファッレのスープ","ローリエ","0.1"
"322","3/14/2024","ファルファッレのスープ","湯","120"
"323","3/15/2024","麦ごはん","精白米（委託）","70"
"324","3/15/2024","麦ごはん","米粒麦　委託　","7"
"325","3/15/2024","牛乳","牛乳","206"
"326","3/15/2024","焼きどうふのみそそぼろ煮","豚肉赤身ミンチ","20"
"327","3/15/2024","焼きどうふのみそそぼろ煮","焼き豆腐","85"
"328","3/15/2024","焼きどうふのみそそぼろ煮","玉葱","30"
"329","3/15/2024","焼きどうふのみそそぼろ煮","人参","10"
"330","3/15/2024","焼きどうふのみそそぼろ煮","チンゲンサイ","10"
"331","3/15/2024","焼きどうふのみそそぼろ煮","中ねぎ","3"
"332","3/15/2024","焼きどうふのみそそぼろ煮","干ししいたけ（スライス）","1"
"333","3/15/2024","焼きどうふのみそそぼろ煮","生姜","0.5"
"334","3/15/2024","焼きどうふのみそそぼろ煮","にんにく　","0.1"
"335","3/15/2024","焼きどうふのみそそぼろ煮","ごま油","1"
"336","3/15/2024","焼きどうふのみそそぼろ煮","赤みそ","6.5"
"337","3/15/2024","焼きどうふのみそそぼろ煮","三温糖","2.5"
"338","3/15/2024","焼きどうふのみそそぼろ煮","清酒","2"
"339","3/15/2024","焼きどうふのみそそぼろ煮","しょうゆ","2"
"340","3/15/2024","焼きどうふのみそそぼろ煮","一味","0.01"
"341","3/15/2024","焼きどうふのみそそぼろ煮","でんぷん","1"
"342","3/15/2024","焼きどうふのみそそぼろ煮","水","20"
"343","3/15/2024","ちりめんあえ","上乾ちりめん","5"
"344","3/15/2024","ちりめんあえ","もやし","30"
"345","3/15/2024","ちりめんあえ","小松菜","25"
"346","3/15/2024","ちりめんあえ","人参","5"
"347","3/15/2024","ちりめんあえ","しょうゆ","2.7"
"348","3/15/2024","ちりめんあえ","ポン酢","0.7"
"349","3/15/2024","ちりめんあえ","上白糖","0.5"
"350","3/15/2024","チーズタルト","（個）チーズタルト","35"
"351","3/18/2024","わかめごはん（麦入り）","精白米（自校）","73"
"352","3/18/2024","わかめごはん（麦入り）","米粒麦　自校","7"
"353","3/18/2024","わかめごはん（麦入り）","鉄強化米","0.5"
"354","3/18/2024","わかめごはん（麦入り）","炊き込みわかめ　200g","2"
"355","3/18/2024","牛乳","牛乳","206"
"356","3/18/2024","ぶた肉とごぼうの煮もの","豚肉赤身（２×２㎝スライス）","30"
"357","3/18/2024","ぶた肉とごぼうの煮もの","つきこんにゃく","20"
"358","3/18/2024","ぶた肉とごぼうの煮もの","洗いごぼう","35"
"359","3/18/2024","ぶた肉とごぼうの煮もの","人参","15"
"360","3/18/2024","ぶた肉とごぼうの煮もの","（冷）さやいんげん　５００ｇ","7"
"361","3/18/2024","ぶた肉とごぼうの煮もの","サラダ油","1"
"362","3/18/2024","ぶた肉とごぼうの煮もの","しょうゆ","4"
"363","3/18/2024","ぶた肉とごぼうの煮もの","みりん","2"
"364","3/18/2024","ぶた肉とごぼうの煮もの","中双糖","1.5"
"365","3/18/2024","ぶた肉とごぼうの煮もの","清酒","1.5"
"366","3/18/2024","ぶた肉とごぼうの煮もの","でんぷん","0.5"
"367","3/18/2024","ぶた肉とごぼうの煮もの","だし汁","8"
"368","3/18/2024","白玉汁","（冷）白玉","25"
"369","3/18/2024","白玉汁","大根","25"
"370","3/18/2024","白玉汁","人参","10"
"371","3/18/2024","白玉汁","油揚げ","5"
"372","3/18/2024","白玉汁","中ねぎ","5"
"373","3/18/2024","白玉汁","中みそ","5.5"
"374","3/18/2024","白玉汁","甘みそ","5"
"375","3/18/2024","白玉汁","煮干し　だし用","4"
"376","3/18/2024","白玉汁","水","120"
"377","3/18/2024","ヨーグルト（中のみ）","（個）ヨーグルト","100"
"378","3/19/2024","麦ごはん","精白米（委託）","70"
"379","3/19/2024","麦ごはん","米粒麦　委託　","7"
"380","3/19/2024","牛乳","牛乳","206"
"381","3/19/2024","さばのみそ煮","（冷）さばのみそ煮","70"
"382","3/19/2024","切りぼし大根のあえもの","切干し大根","5"
"383","3/19/2024","切りぼし大根のあえもの","きゅうり","15"
"384","3/19/2024","切りぼし大根のあえもの","人参","5"
"385","3/19/2024","切りぼし大根のあえもの","（乾）刻み昆布","0.5"
"386","3/19/2024","切りぼし大根のあえもの","しょうゆ","2.7"
"387","3/19/2024","切りぼし大根のあえもの","食酢","2.2"
"388","3/19/2024","切りぼし大根のあえもの","ごま油","1"
"389","3/19/2024","切りぼし大根のあえもの","上白糖","1.2"
"390","3/19/2024","切りぼし大根のあえもの","炒り白ごま","0.5"
"391","3/19/2024","かきたま汁","鶏卵","20"
"392","3/19/2024","かきたま汁","玉葱","30"
"393","3/19/2024","かきたま汁","人参","7"
"394","3/19/2024","かきたま汁","中ねぎ","5"
"395","3/19/2024","かきたま汁","干ししいたけ（スライス）","1"
"396","3/19/2024","かきたま汁","しょうゆ","1"
"397","3/19/2024","かきたま汁","食塩","0.5"
"398","3/19/2024","かきたま汁","でんぷん","0.5"
"399","3/19/2024","かきたま汁","削り節　だし用","4"
"400","3/19/2024","かきたま汁","出し昆布","1"
"401","3/19/2024","かきたま汁","湯","130"
"402","3/19/2024","チーズ（中のみ）","（個）チーズ　鉄強化","13.5"
"403","3/21/2024","コッペパン","コッペパン","60"
"404","3/21/2024","チョコクリーム（中のみ）","（個）チョコクリーム（Ｆｅ食物繊維入り）","10"
"405","3/21/2024","牛乳","牛乳","206"
"406","3/21/2024","ごぼうのクリームシチュー","鶏肉　胸・皮なし（２×２㎝）","12"
"407","3/21/2024","ごぼうのクリームシチュー","鶏肉　もも・皮なし（２×２㎝）","8"
"408","3/21/2024","ごぼうのクリームシチュー","白ぶどう酒","1"
"409","3/21/2024","ごぼうのクリームシチュー","ベーコン（短冊）","5"
"410","3/21/2024","ごぼうのクリームシチュー","洗いごぼう","20"
"411","3/21/2024","ごぼうのクリームシチュー","じゃがいも","40"
"412","3/21/2024","ごぼうのクリームシチュー","玉葱","40"
"413","3/21/2024","ごぼうのクリームシチュー","人参","10"
"414","3/21/2024","ごぼうのクリームシチュー","エリンギ（１×３×０．３㎝）","8"
"415","3/21/2024","ごぼうのクリームシチュー","パセリ","0.5"
"416","3/21/2024","ごぼうのクリームシチュー","サラダ油","3"
"417","3/21/2024","ごぼうのクリームシチュー","小麦粉","4"
"418","3/21/2024","ごぼうのクリームシチュー","サラダ油","3"
"419","3/21/2024","ごぼうのクリームシチュー","バター","1"
"420","3/21/2024","ごぼうのクリームシチュー","食塩","0.45"
"421","3/21/2024","ごぼうのクリームシチュー","こしょう","0.05"
"422","3/21/2024","ごぼうのクリームシチュー","ローリエ","0.1"
"423","3/21/2024","ごぼうのクリームシチュー","（袋）がらスープ　１ｋｇ","4"
"424","3/21/2024","ごぼうのクリームシチュー","チキンコンソメ","0.5"
"425","3/21/2024","ごぼうのクリームシチュー","調理用牛乳","30"
